wavenumber	counts
346.322	73.2632
346.913	72.3158
347.507	69.2632
348.1	69.1579
348.691	55.4737
349.284	52.4211
349.875	50.3158
350.469	58.2105
351.06	53.1579
351.653	53.4737
352.244	54.7368
352.837	54
353.427	56.7368
354.02	56.4211
354.611	51.3684
355.204	52.5263
355.795	55.6842
356.387	54.3158
356.978	49.7895
357.571	60.6316
358.161	53.1579
358.752	52.5263
359.344	52
359.935	52.9474
360.527	52.4211
361.118	51.4737
361.708	50.7368
362.301	47.3684
362.891	56.2105
363.481	53.4737
364.073	48.7368
364.663	53.3684
365.254	49.7895
365.846	55.1579
366.436	53.4737
367.026	55.6842
367.616	48.5263
368.208	50.4211
368.798	50.4211
369.387	46.6316
369.977	49.5789
370.569	53.8947
371.159	42
371.749	52.3158
372.338	50
372.928	49.6842
373.52	49.3684
374.109	53.8947
374.699	50.9474
375.288	45.1579
375.877	50.5263
376.467	46.7368
377.056	51.6842
377.646	49.1579
378.237	53.6842
378.826	50.4211
379.415	52
380.005	55.3684
380.594	51.4737
381.183	49.7895
381.772	52.7368
382.361	44.7368
382.95	45.8947
383.539	58.8421
384.128	50.1053
384.717	50.2105
385.305	53.4737
385.894	50.1053
386.483	51.579
387.072	60.3158
387.66	68.1053
388.249	150.737
388.838	294.632
389.426	295.053
390.013	282.526
390.601	236.737
391.19	239.158
391.778	221.684
392.366	216.211
392.955	203.158
393.543	196.526
394.129	152.316
394.717	77.8947
395.306	57.1579
395.894	48.1053
396.482	48.7368
397.068	49.3684
397.656	48.9474
398.244	50.3158
398.832	47.1579
399.42	47.8947
400.006	45.0526
400.594	51.6842
401.181	52.4211
401.767	53.0526
402.355	42.7368
402.943	48
403.53	44.1053
404.116	47.7895
404.703	47.7895
405.291	41.3684
405.876	46.7368
406.464	45.2632
407.049	46.7368
407.637	46
408.224	45.2632
408.809	43.7895
409.397	48
409.982	46.8421
410.569	45.8947
411.156	47.8947
411.741	47.4737
412.328	46.9474
412.913	46.9474
413.5	42.7368
414.085	49.4737
414.672	42.3158
415.257	43.4737
415.844	47.8947
416.429	45.1579
417.016	45.5789
417.6	48.3158
418.185	44.7368
418.772	42.3158
419.356	46.4211
419.943	45.1579
420.527	43.3684
421.114	45.0526
421.699	47.3684
422.283	45.5789
422.869	48.4211
423.454	45.2632
424.038	44.5263
424.624	43.2632
425.209	42
425.793	44.2105
426.379	46.3158
426.963	45.0526
427.547	37.4737
428.133	45.5789
428.717	41.5789
429.301	46.9474
429.885	40.7368
430.471	48.5263
431.055	47.1579
431.639	42.8421
432.223	43.8947
432.806	42.8421
433.392	41.0526
433.976	48.4211
434.559	47.6842
435.143	44.8421
435.726	45.4737
436.31	45.6842
436.896	49.1579
437.479	50
438.062	59.2632
438.646	138.316
439.229	183.368
439.812	182.211
440.396	145.684
440.979	144.947
441.562	135.789
442.145	134
442.728	127.474
443.311	128
443.894	120.842
444.477	90.1053
445.06	55.7895
445.643	44.3158
446.226	39.4737
446.809	43.0526
447.392	44
447.975	42.6316
448.557	43.4737
449.14	45.3684
449.723	44.1053
450.305	43.5789
450.888	36.7368
451.47	38.8421
452.053	41.1579
452.633	41.2632
453.216	37.3684
453.798	41.4737
454.381	41.4737
454.963	38.1053
455.545	40.7368
456.125	41.0526
456.708	42.5263
457.29	39.8947
457.872	40.7368
458.454	38.2105
459.034	42.1053
459.616	41.0526
460.198	38.9474
460.78	39.579
461.36	39.0526
461.942	43.1579
462.524	42.2105
463.104	39.7895
463.685	40.5263
464.267	43.1579
464.849	39.8947
465.428	39.1579
466.01	37.0526
466.59	35.6842
467.171	40.9474
467.753	37.7895
468.332	34.5263
468.914	43.4737
469.495	37.5789
470.074	38.6316
470.656	36.3158
471.235	39.1579
471.816	38.6316
472.395	39.8947
472.977	40.4211
473.556	34.8421
474.137	38.3158
474.716	38.3158
475.297	38.7368
475.876	36.9474
476.457	41.0526
477.036	40.9474
477.617	32.1053
478.195	37.6842
478.776	41.0526
479.355	36.1053
479.934	37.5789
480.514	40.3158
481.093	36.4211
481.674	38.421
482.252	35.0526
482.831	36.4211
483.411	39.7895
483.99	37.1579
484.568	36.6316
485.148	41.0526
485.727	38
486.305	36.1053
486.885	41.7895
487.464	39.1579
488.042	36.2105
488.62	38
489.2	37.7895
489.778	38.2105
490.356	37.3684
490.934	37.4737
491.514	36.2105
492.092	34
492.67	34.6316
493.248	35.7895
493.826	35.5789
494.406	35.8947
494.983	39.3684
495.561	37.6842
496.139	38.2105
496.716	36.5263
497.294	33.0526
497.872	38.1053
498.451	33.7895
499.029	34.8421
499.606	36.4211
500.184	37.2632
500.761	36.9474
501.338	38.3158
501.916	31.5789
502.493	34.8421
503.07	31.7895
503.647	33.8947
504.224	36.5263
504.802	35.2632
505.379	34.8421
505.956	37.5789
506.533	36.3158
507.11	34.7368
507.687	34.2105
508.264	40.7368
508.84	36.1053
509.417	30.5263
509.992	35.2632
510.569	36.6316
511.146	36.9474
511.722	29.7895
512.299	30.2105
512.876	32.1053
513.452	34.5263
514.029	32.6316
514.603	37.4737
515.18	33.0526
515.756	34.5263
516.332	36
516.909	37.7895
517.483	33.2632
518.059	30.5263
518.636	36.1053
519.212	32.7368
519.786	33.8947
520.362	31.2632
520.938	29.2632
521.512	28.4211
522.088	28.2105
522.664	29.8947
523.24	31.5789
523.814	33.2632
524.39	31.5789
524.964	32.2105
525.54	31.7895
526.116	31.7895
526.689	33.8947
527.265	35.0526
527.841	32.9474
528.414	31.2632
528.99	32.6316
529.563	36.5263
530.139	32
530.712	34.9474
531.288	33.5789
531.861	33.0526
532.437	35.7895
533.012	34.3158
533.585	35.0526
534.159	30.4211
534.734	29.2632
535.307	30.5263
535.882	32.4211
536.455	30.8421
537.03	31.4737
537.603	34.3158
538.178	30.9474
538.751	31.8947
539.324	29.5789
539.899	33.1579
540.472	28.3158
541.047	32.4211
541.62	32.4211
542.192	32.3158
542.767	28.9474
543.34	33.6842
543.912	29.4737
544.487	28
545.06	32.6316
545.632	31.3684
546.205	35.5789
546.779	32.3158
547.352	29.4737
547.924	34.2105
548.496	28.7368
549.071	27.6842
549.643	31.7895
550.215	31.5789
550.787	31.2632
551.362	27.8947
551.934	31.5789
552.506	26.3158
553.078	32.3158
553.65	29.5789
554.222	32.2105
554.794	29.1579
555.368	30.7368
555.94	30.3158
556.511	29.5789
557.083	28
557.655	33.5789
558.227	32.4211
558.798	28.6316
559.37	30.7368
559.942	32.5263
560.513	31.3684
561.085	32.4211
561.656	30.9474
562.228	31.8947
562.799	30.2105
563.371	29.2632
563.942	27.4737
564.513	30.6316
565.085	31.2632
565.656	30.8421
566.227	27.6842
566.798	30.9474
567.37	29.6842
567.941	32.3158
568.512	28.7368
569.083	24.1053
569.652	28.4211
570.223	28.7368
570.794	29.3684
571.365	27.2632
571.936	31.1579
572.506	31.2632
573.075	35.0526
573.646	29.2632
574.217	29.3684
574.787	31.4737
575.358	29.4737
575.927	31.7895
576.497	27.0526
577.068	29.0526
577.638	31.4737
578.207	28.9474
578.777	29.6842
579.348	26.1053
579.916	31.3684
580.486	29.3684
581.057	32.9474
581.625	26.6316
582.195	26.1053
582.765	27.0526
583.333	25.5789
583.904	26.5263
584.474	29.0526
585.042	32
585.612	31.6842
586.18	31.1579
586.75	24.8421
587.318	25.1579
587.887	26.5263
588.457	31.3684
589.025	27.7895
589.595	27.4737
590.162	29.0526
590.732	32.4211
591.3	30
591.869	53.3684
592.437	57.4737
593.007	47.3684
593.574	44.6316
594.142	42.5263
594.711	41.2632
595.278	40.8421
595.848	42.3158
596.415	35.579
596.982	41.1579
597.552	36.1053
598.119	29.8947
598.688	26.2105
599.255	29.1579
599.822	26.4211
600.391	25.6842
600.958	27.6842
601.525	29.8947
602.094	26
602.661	29.2632
603.228	25.7895
603.795	28.9474
604.364	27.4737
604.931	25.3684
605.497	25.8947
606.064	28.4211
606.633	25.2632
607.2	29.5789
607.766	25.0526
608.333	29.8947
608.899	29.0526
609.468	27.0526
610.034	29.3684
610.601	29.0526
611.167	23.5789
611.734	25.3684
612.3	29.2632
612.866	27.7895
613.432	22.8421
614.001	25.6842
614.567	26.5263
615.133	25.8947
615.699	29.7895
616.265	29.7895
616.831	26.8421
617.397	24.3158
617.963	28.7368
618.529	27.7895
619.095	24.5263
619.661	25.8947
620.227	26.6316
620.793	24.2105
621.358	26.5263
621.924	25.5789
622.49	26.3158
623.055	24.8421
623.619	26.3158
624.185	27.2632
624.75	27.1579
625.316	26.3158
625.881	28.3158
626.447	28.5263
627.012	24.4211
627.577	26.8421
628.141	28.7368
628.706	22.7368
629.271	24.6316
629.837	25.7895
630.402	26.8421
630.965	24.5263
631.53	26.3158
632.095	28.1053
632.66	33.3684
633.223	34
633.788	26.3158
634.353	32.9474
634.918	34.1053
635.481	34.5263
636.046	34.1053
636.611	30.1053
637.173	30.7368
637.738	29.3684
638.303	26.2105
638.866	26.7368
639.43	30.6316
639.995	28.4211
640.557	26.5263
641.122	23.4737
641.684	24.8421
642.249	23.7895
642.813	25.8947
643.376	25.1579
643.94	23.4737
644.502	28.4211
645.067	25.6842
645.629	24.3158
646.193	24.3158
646.755	21.0526
647.32	26
647.882	26.1053
648.446	28
649.008	25.1579
649.572	27.0526
650.134	25.1579
650.698	27.1579
651.26	28.7368
651.821	23.4737
652.385	27.1579
652.947	24
653.511	25.6842
654.073	22.1053
654.634	25.6842
655.198	25.7895
655.759	23.7895
656.321	26.2105
656.885	24.6316
657.446	26
658.008	18.3158
658.569	25.4737
659.133	23.4737
659.694	22.5263
660.255	26.6316
660.819	20.9474
661.38	22.6316
661.941	24.6316
662.502	25.3684
663.063	23.6842
663.627	26.5263
664.188	21.7895
664.749	26.6316
665.31	24.8421
665.871	22.6316
666.432	24.7368
666.995	23.3684
667.555	26.9474
668.116	23.2632
668.677	22.1053
669.238	23.8947
669.799	22.3158
670.359	24.4211
670.92	24.4211
671.481	21.1579
672.041	24.5263
672.602	20.5263
673.162	20.6316
673.723	23.3684
674.283	21.7895
674.844	25.8947
675.404	25.2632
675.965	21.4737
676.525	26.5263
677.085	21.3684
677.646	22.4211
678.206	24.4211
678.766	24.5263
679.326	19.6842
679.886	25.6842
680.446	21.4737
681.006	23.7895
681.564	20.4211
682.124	23.4737
682.684	24.7368
683.244	21.7895
683.804	24
684.364	24.6316
684.922	24.1053
685.482	22.7368
686.041	18.4211
686.601	19.1579
687.161	22.1053
687.718	25.5789
688.278	21.0526
688.838	18
689.395	19.1579
689.955	16.5263
690.514	13.7895
691.074	15.7895
691.631	17.2632
692.19	16.8421
692.75	13.8947
693.307	16.1053
693.866	11.1579
