wavenumber,wavenumber_adjusted,one,two,three,four,five,six,seven,eight,nine,ten,eleven,twelve,thirteen,fourteen,fifteen,sixteen,seventeen,eighteen,nineteen,twenty
197.067,198.946145840736,1.62533,1.316,1.34533,1.22133,1.19333,1.164,1.088,1.07733,1.02533,1.06933,1.15733,1.6,1.86933,3.588,3.17733,3.05733,3.09333,3.11067,3.04,3.01867
197.674,199.553145840736,2.132,1.63333,1.67333,1.444,1.42667,1.416,1.36,1.27867,1.29467,1.28533,1.28133,1.95867,2.37333,5.19733,4.93067,4.816,4.864,4.524,4.69733,4.72533
198.283,200.162145840736,2.544,2.11467,2.04133,1.89067,1.81733,1.86,1.744,1.744,1.70933,1.74667,1.69067,2.44667,3.29733,7.636,7.404,7.10133,7.03867,6.58133,6.91067,7.04533
198.893,200.772145840736,2.87067,2.30133,2.22933,2.22533,2.196,2.092,2.04267,1.99867,1.988,2.016,2.07733,2.81067,4.016,9.68,9.528,9.08267,9.09867,8.52,8.784,9.032
199.502,201.381145840736,3.248,2.38533,2.46,2.408,2.332,2.284,2.296,2.188,2.17733,2.29333,2.32,3.03733,4.55467,11.0173,10.9587,10.4773,10.4067,9.71733,10.0733,10.26
200.109,201.988145840736,3.408,2.652,2.55467,2.46933,2.45733,2.33733,2.364,2.29333,2.29067,2.39067,2.43733,3.25067,5.00267,12.176,11.7067,11.3587,10.9693,10.5173,11.0813,11.62
200.718,202.597145840736,3.616,2.71067,2.67867,2.58267,2.52267,2.39867,2.36533,2.428,2.38533,2.38667,2.556,3.41333,5.27467,12.4947,12.2693,11.868,11.8453,11.2693,11.5747,11.9707
201.327,203.206145840736,3.54,2.78,2.73733,2.616,2.61467,2.532,2.52267,2.50133,2.556,2.516,2.608,3.536,5.42533,13.0253,12.5653,12.028,12.228,11.508,11.5333,12.3467
201.934,203.813145840736,3.492,2.82667,2.792,2.68933,2.65467,2.496,2.60667,2.472,2.62133,2.52267,2.556,3.44533,5.65467,12.9773,12.9653,12.2093,12.0787,11.612,12.0627,12.3627
202.543,204.422145840736,3.56267,2.83333,2.75867,2.684,2.57467,2.50133,2.564,2.556,2.51067,2.56133,2.60133,3.39467,5.59867,13.116,12.8947,12.312,12.1013,11.6413,11.8533,12.4813
203.15,205.029145840736,3.49867,2.824,2.83067,2.616,2.644,2.668,2.59067,2.57467,2.57333,2.50533,2.62,3.48667,5.57733,13.2733,12.8187,12.3227,12.5227,11.7987,11.6587,12.484
203.759,205.638145840736,3.728,2.83867,2.71067,2.66133,2.72933,2.56267,2.57467,2.51333,2.584,2.624,2.56533,3.516,5.56933,13.152,12.864,12.38,12.288,11.8147,11.9387,12.6587
204.368,206.247145840736,3.596,2.928,2.728,2.71067,2.61467,2.696,2.46933,2.55733,2.588,2.524,2.65733,3.43333,5.44667,13.2773,13.0013,12.3853,12.26,11.804,12.1547,12.8493
204.975,206.854145840736,3.68667,2.936,2.796,2.776,2.58533,2.648,2.51467,2.64133,2.48267,2.648,2.62933,3.63733,5.544,13.6213,13.2133,12.468,12.5787,11.7973,12.1107,12.8733
205.584,207.463145840736,3.79467,2.83467,2.792,2.76667,2.60267,2.57067,2.58267,2.57467,2.55733,2.53733,2.67333,3.5,5.6,13.392,13.3467,12.724,13.012,12.0013,12.3133,12.9107
206.19,208.069145840736,3.652,2.936,2.82533,2.67733,2.696,2.55333,2.624,2.51333,2.59067,2.564,2.62267,3.42267,5.58267,13.5893,13.448,12.664,12.6107,12.2307,12.256,12.808
206.799,208.678145840736,3.596,2.864,2.732,2.73867,2.66133,2.54133,2.636,2.61867,2.636,2.58133,2.588,3.56933,5.67067,13.532,13.4173,12.6947,12.7387,12.0747,12.3373,12.8893
207.408,209.287145840736,3.80667,2.84667,2.78933,2.796,2.53067,2.536,2.636,2.524,2.54667,2.54133,2.66533,3.57467,5.66,13.716,13.444,12.9293,12.7147,12.072,12.404,13.0747
208.014,209.893145840736,3.61867,2.888,2.88933,2.66,2.66667,2.528,2.56267,2.54267,2.47067,2.50533,2.696,3.636,5.58933,13.6973,13.3467,12.8787,12.8587,12.1067,12.4227,13.0507
208.623,210.502145840736,3.64133,2.836,2.82267,2.628,2.55467,2.62267,2.484,2.48667,2.54933,2.56533,2.62933,3.49733,5.51733,13.5347,13.364,12.9307,12.564,11.9387,12.2827,12.9987
209.229,211.108145840736,3.63733,2.88933,2.66667,2.73867,2.59067,2.42933,2.54533,2.532,2.488,2.58667,2.64267,3.65333,5.492,13.736,13.3813,12.776,12.9453,12.4067,12.3947,12.976
209.838,211.717145840736,3.64267,2.91467,2.84933,2.752,2.68533,2.55067,2.54533,2.58933,2.67733,2.552,2.81733,3.552,5.628,13.6387,13.372,12.988,12.7507,12.3053,12.7093,13.276
210.444,212.323145840736,3.64133,2.856,2.7,2.71733,2.54933,2.64,2.58933,2.58133,2.65467,2.60667,2.78533,3.64,5.68667,14.0893,13.5387,12.9613,12.968,12.2787,12.852,13.244
211.053,212.932145840736,3.63867,2.85467,2.81733,2.76,2.73733,2.55867,2.53333,2.59467,2.58933,2.62933,2.64933,3.67867,5.61867,14.1493,13.8,13.3613,13.2867,12.6147,12.9853,13.632
211.659,213.538145840736,3.65867,2.95867,2.81733,2.78267,2.67333,2.64,2.604,2.62267,2.65467,2.57733,2.70267,3.612,5.73733,14.1507,14.1467,13.496,13.4293,12.7,13.0093,13.6907
212.267,214.146145840736,3.696,2.96267,2.89467,2.75467,2.62933,2.61333,2.59867,2.66133,2.53733,2.70933,2.692,3.66133,5.62133,14.496,14.148,13.66,13.528,12.7293,13.2187,14.064
212.874,214.753145840736,3.76533,2.964,2.79067,2.70533,2.70533,2.596,2.564,2.57467,2.61867,2.68533,2.74133,3.58533,5.624,14.2387,14.1013,13.5067,13.5693,12.7747,13.1333,13.88
213.482,215.361145840736,3.71467,2.81067,2.87733,2.74933,2.70267,2.604,2.62533,2.576,2.52133,2.58667,2.65333,3.552,5.54533,14.3813,14.3133,13.6387,13.668,12.696,13.1253,13.7773
214.088,215.967145840736,3.62933,2.85867,2.81333,2.712,2.61333,2.54267,2.524,2.54,2.584,2.62667,2.696,3.59867,5.508,14.4813,14.4133,13.5413,13.3467,12.896,13.1013,13.9587
214.696,216.575145840736,3.68533,2.96667,2.93733,2.784,2.60933,2.55067,2.528,2.596,2.552,2.548,2.55733,3.672,5.62267,14.716,14.244,13.7253,13.7027,13.0973,13.2587,13.9813
215.302,217.181145840736,3.64533,2.86667,2.748,2.768,2.748,2.61867,2.64933,2.588,2.61067,2.46133,2.604,3.56667,5.6,14.4827,14.4947,13.7907,13.9133,13.1347,13.5827,14.184
215.911,217.790145840736,3.708,2.908,2.836,2.74933,2.69467,2.53333,2.628,2.35333,2.62533,2.58667,2.71733,3.64267,5.62267,14.684,14.7187,14.084,14.028,12.9107,13.624,14.112
216.517,218.396145840736,3.80667,2.892,2.86133,2.77733,2.69867,2.66533,2.68267,2.62533,2.61333,2.65467,2.82,3.64933,5.61733,15.0787,14.8027,14.1213,14.0373,12.8827,13.6987,14.4747
217.122,219.001145840736,3.78,2.992,2.89733,2.82933,2.61467,2.712,2.60267,2.63467,2.584,2.53733,2.71333,3.696,5.548,15.1267,15.0387,14.3693,14.4973,13.44,13.8613,14.7093
217.731,219.610145840736,3.74,2.93867,2.89467,2.616,2.79867,2.63333,2.7,2.58667,2.60533,2.61333,2.64133,3.73467,5.716,15.4693,15.264,14.4747,14.3253,13.4587,13.9987,14.8307
218.336,220.215145840736,3.812,3.00133,2.88,2.788,2.588,2.60667,2.692,2.59467,2.58267,2.59733,2.79467,3.71867,5.58267,15.5827,15.5013,14.6347,14.6293,13.856,14.076,14.868
218.944,220.823145840736,3.78133,2.89467,2.78133,2.7,2.67867,2.65733,2.668,2.69067,2.64667,2.588,2.684,3.63867,5.53333,15.8907,15.692,14.6413,14.488,13.7347,14.4973,15.2307
219.55,221.429145840736,3.82267,2.90667,2.87867,2.784,2.67867,2.52533,2.50667,2.60267,2.692,2.65067,2.69333,3.624,5.44133,15.568,15.764,15.0293,15.0907,14.1627,14.4973,15.2773
220.156,222.035145840736,3.724,2.936,2.88933,2.764,2.67067,2.75067,2.61733,2.57867,2.62933,2.608,2.71467,3.692,5.62,15.8427,15.9587,14.9613,15.0027,14.1107,14.3787,15.368
220.764,222.643145840736,3.80267,2.936,2.80533,2.77333,2.72933,2.63867,2.70667,2.67067,2.64267,2.652,2.78133,3.68133,5.76133,15.8947,15.856,14.8413,14.9653,14.2867,14.6387,15.4613
221.369,223.248145840736,3.72267,2.94533,2.896,2.78933,2.688,2.73333,2.63733,2.716,2.592,2.55467,2.61067,3.588,5.42,16.1893,16.2547,15.5947,15.436,14.3693,14.6893,15.6013
221.977,223.856145840736,3.81733,2.95067,2.96133,2.82667,2.69333,2.61867,2.64,2.64133,2.68267,2.636,2.676,3.688,5.55733,16.4853,16.3533,15.7027,15.5133,14.7173,14.816,15.8853
222.583,224.462145840736,3.83067,3.05733,2.948,2.76667,2.772,2.60133,2.78,2.66933,2.62667,2.64533,2.74133,3.69467,5.66533,16.816,16.58,16.1147,15.9453,14.7253,15.2213,16.232
223.188,225.067145840736,3.816,2.93333,2.90667,2.79467,2.68933,2.756,2.66667,2.744,2.73067,2.7,2.72667,3.67467,5.60533,17.1427,17.2027,16.1867,15.9493,15.0787,15.6053,16.5173
223.796,225.675145840736,3.93067,3.05867,2.88133,2.836,2.716,2.772,2.70933,2.74667,2.72533,2.65867,2.876,3.73467,5.75467,17.3587,17.6893,16.684,16.4587,15.2987,15.8027,16.8373
224.401,226.280145840736,3.93733,2.912,3.01067,2.84267,2.812,2.728,2.76,2.79733,2.76267,2.68667,2.856,3.724,5.796,17.968,18.1253,16.9733,16.984,15.76,16.3,17.524
225.007,226.886145840736,3.83867,2.984,2.93733,2.884,2.62667,2.66133,2.70933,2.70933,2.66,2.67733,2.808,3.80667,5.78933,18.2333,18.192,17.5533,17.188,15.984,16.544,17.648
225.614,227.493145840736,3.88933,3.04667,3.03867,2.84267,2.75333,2.664,2.692,2.78533,2.76133,2.676,2.868,3.81067,5.67333,18.616,19.14,17.8693,17.8253,16.56,17.1653,18.096
226.22,228.099145840736,3.77333,2.9,2.96133,2.84,2.85333,2.79333,2.612,2.65733,2.77067,2.65333,2.78,3.64,5.6,19.0453,19.412,18.5907,18.424,17.0827,17.5893,18.7187
226.825,228.704145840736,3.94133,3.068,2.90667,2.85867,2.84,2.736,2.73067,2.712,2.70133,2.79067,2.86933,3.80267,5.85467,19.6653,20.5787,19.1733,18.8427,17.5653,17.968,19.2253
227.43,229.309145840736,4.05333,3.02933,2.928,2.88267,2.85067,2.67733,2.69333,2.67733,2.75067,2.74933,2.84667,3.816,5.71733,20.728,21.056,19.856,19.6,18.24,18.4933,20.004
228.038,229.917145840736,3.87067,3.07067,2.96667,3.00133,2.792,2.80133,2.67067,2.816,2.72133,2.75867,2.828,3.87067,5.56933,21.252,21.7933,20.3253,20.1493,18.852,19.4107,20.7267
228.643,230.522145840736,3.90933,2.94533,3.02533,2.86267,2.82667,2.78667,2.70133,2.80267,2.77467,2.7,2.78267,3.79333,5.71867,21.4373,22.0773,20.8053,20.392,19.208,20.0107,20.9813
229.248,231.127145840736,3.94,3.11067,3.04133,2.96933,2.824,2.92533,2.7,2.88,2.84667,2.768,2.88533,3.94933,5.80933,21.864,22.2427,21.0413,20.8267,19.1347,19.9653,21.348
229.853,231.732145840736,3.98533,3.044,3.05067,2.89867,2.836,2.74667,2.79867,2.81467,2.80933,2.77467,2.93467,3.88267,5.672,21.9853,22.5827,21.124,21.2293,19.5827,20.088,21.592
230.46,232.339145840736,3.992,3.15333,3.104,2.85733,2.81867,2.852,2.88533,2.88667,2.81067,2.85467,2.904,3.89467,5.76133,22.0467,22.7973,21.2627,21.124,19.1373,19.8733,21.4507
231.065,232.944145840736,4.02933,3.12933,3.10533,2.83067,2.98133,2.76933,2.764,2.744,2.876,2.89467,3.016,3.79733,5.88933,22.3347,22.548,21.1293,21.272,19.404,20.1653,21.4213
231.671,233.550145840736,3.96,3.18267,2.97333,2.91733,2.92133,2.804,2.76933,2.80533,2.90667,2.86133,2.912,3.84533,5.80533,22.084,22.4733,20.9533,21.2227,19.3613,20.3947,21.332
232.275,234.154145840736,4.08667,3.2,3.176,2.95467,2.96267,2.88267,2.83067,2.764,2.80933,2.86667,3.03733,3.92267,5.64933,22.0227,22.9347,21.268,21.0427,19.62,20.4453,21.524
232.88,234.759145840736,4.06133,3.18,3.06133,2.85467,2.96933,2.86267,2.77067,2.88533,2.73733,2.908,2.97467,3.9,5.74133,21.972,22.68,21.1187,21.208,19.2827,20.2147,21.2027
233.487,235.366145840736,4.216,3.14667,3.15067,2.97467,2.85733,2.908,2.84133,2.88933,2.78133,2.948,2.92533,3.77733,5.75333,22.0707,22.292,21.14,20.8307,19.6253,20.0067,21.6493
234.092,235.971145840736,4.11733,3.08133,3.21467,2.944,2.92933,2.87733,2.86533,2.90933,2.85467,2.9,3.02133,3.90533,5.77467,21.8893,22.636,21.26,21.1453,19.4587,19.8827,21.4213
234.697,236.576145840736,3.98133,3.292,3.16933,3.01333,2.856,3.00667,2.86267,2.82667,2.92267,2.90133,3.07067,4.03333,5.776,22.18,22.676,21.52,21.132,19.708,20.2253,21.2667
235.302,237.181145840736,4.088,3.268,3.16667,2.984,3.05333,2.88,2.88,2.93333,2.95867,2.85067,3.03067,3.91733,5.756,22.344,23.0947,21.4853,21.3307,19.8253,20.5387,21.6973
235.907,237.786145840736,4.172,3.244,3.112,3.116,2.892,2.92533,2.904,2.98933,2.90267,2.94667,3.072,4.016,5.772,22.3413,23.4613,21.888,21.676,19.94,20.712,21.8747
236.511,238.390145840736,4.05333,3.296,3.148,3.15067,2.98267,2.928,2.89067,3.02133,2.84667,2.98,2.99333,3.91333,5.848,22.5853,23.3667,21.6307,21.5227,19.8347,20.7507,21.9693
237.118,238.997145840736,4.184,3.21733,3.17867,3.12133,2.94667,2.91733,2.80933,2.92533,2.99467,2.944,3.048,4.104,5.788,22.508,23.224,21.4507,21.3907,19.788,20.9227,21.8613
237.723,239.602145840736,4.16533,3.28533,3.164,3.032,3.06933,2.92267,2.972,2.93333,3,2.93867,3.01467,4.01733,5.77467,22.2413,23.104,21.4627,21.248,19.8347,20.684,21.6533
238.327,240.206145840736,4.2,3.21733,3.13333,2.97733,2.90533,2.88667,2.82267,2.90933,2.86267,3.01067,3.06,3.992,5.77467,22.3787,22.92,21.5493,21.688,19.8733,20.708,22.0187
238.932,240.811145840736,4.14667,3.35733,3.24667,3.06533,3.044,3.016,2.92267,2.972,2.86,2.83867,3.116,4.00933,5.716,22.408,23.3267,21.5773,21.848,19.7893,20.692,21.9373
239.536,241.415145840736,4.17733,3.232,3.21867,3.03867,2.97333,2.896,2.888,2.88667,2.984,2.916,3.06267,4.004,5.872,22.3587,22.98,21.62,21.568,20.1387,20.84,22.008
240.141,242.020145840736,4.296,3.308,3.22667,3.06,3.076,2.97333,2.94,2.96533,2.97733,2.93467,3.07467,4.036,5.77733,22.384,23.3067,21.6907,21.4573,19.7627,20.6893,22.0493
240.745,242.624145840736,4.232,3.248,3.264,3.02,3.06267,3.03467,3.072,2.924,2.99867,2.97467,2.97467,4.05333,5.844,22.4707,23.6973,21.948,21.46,20.312,20.924,22.1573
241.35,243.229145840736,4.288,3.404,3.27067,3.07867,2.97867,2.96933,3.01733,2.95867,2.972,2.95467,3.144,4.14267,5.876,22.74,23.5587,22.064,21.68,20.1667,21.0293,22.316
241.954,243.833145840736,4.22533,3.28933,3.24533,3.09333,3.00133,2.91867,2.98933,2.944,2.996,3.004,3.144,4.16533,5.92,22.8333,23.4253,22.112,22.104,20.1013,20.74,22.4133
242.558,244.437145840736,4.16933,3.408,3.31467,3.26933,3.06933,3.00267,2.988,3.05333,3.088,3.06933,3.25067,4.04133,5.86,22.8027,23.5,22.4,21.9667,20.2413,21.1533,22.3987
243.162,245.041145840736,4.27467,3.33067,3.25867,3.216,3.164,3.108,3.152,3.07467,3.00933,3.08933,3.16133,4.16533,5.89067,22.9147,23.9693,22.2453,22.1707,20.3293,21.292,22.5307
243.767,245.646145840736,4.372,3.41067,3.36667,3.12933,3.06,3.11733,3.128,3.10533,3.068,3.11467,3.25867,4.10933,6.028,22.5893,23.828,22.46,22.0333,20.5627,21.1133,22.5973
244.371,246.250145840736,4.276,3.40533,3.43333,3.196,3.04667,3.07067,3.168,3.068,3.008,3.01733,3.14667,4.16267,5.88933,23.1293,23.776,22.1493,22.0747,20.72,21.224,22.3787
244.975,246.854145840736,4.296,3.368,3.22,3.20133,3.20267,3.084,2.95867,3.1,2.98667,3.20133,3.204,4.25333,5.84,22.928,23.7467,22.324,22.1427,20.4733,20.744,22.744
245.579,247.458145840736,4.36,3.388,3.31867,3.144,3.06533,3.06133,3.04933,2.996,2.928,3.02133,3.1,4.212,5.89467,22.628,23.9333,22.1947,21.7667,20.2587,20.9667,22.236
246.183,248.062145840736,4.21733,3.30533,3.292,3.03867,3.17067,3.00133,3.00933,3.036,3.03467,3.01467,3.208,4.08,5.89467,23.404,24.0693,22.516,22.3173,20.5773,21.0293,22.5627
246.787,248.666145840736,4.312,3.48133,3.27467,3.156,3.11467,3.11467,3.052,3.03867,2.952,3.036,3.20933,4.09867,5.86,22.9187,23.9613,22.188,22.144,20.4,21.336,22.876
247.391,249.270145840736,4.36533,3.32667,3.216,3.264,3.11333,3.168,3.108,3.00133,3.10533,3.13067,3.28,4.15867,5.9,23.28,24.084,22.8347,22.3747,20.9587,21.3453,22.8293
247.995,249.874145840736,4.396,3.41867,3.328,3.20933,3.156,3.076,3.11333,3.108,3.06933,3.06133,3.252,4.22667,6.028,23.1947,24.4013,22.8467,22.404,21.0827,21.5147,23.0133
248.599,250.478145840736,4.26933,3.39733,3.448,3.24133,2.984,3.176,3.07467,3.088,3.048,3.008,3.2,4.16133,5.86933,23.0467,24.3387,22.7267,22.76,20.8213,21.528,23.008
249.203,251.082145840736,4.29733,3.45867,3.33733,3.228,3.17467,3.12,3.032,3.08667,3.06533,3.16,3.15867,4.184,5.83867,23.28,24.616,23.104,22.8427,20.7907,21.7347,23.2107
249.807,251.686145840736,4.32933,3.42133,3.39067,3.184,3.168,3.07467,3.032,3.01333,3.03733,3.10533,3.17867,4.21733,5.94267,23.5293,24.2227,22.992,22.6933,20.916,21.8107,23.2787
250.411,252.290145840736,4.43733,3.45333,3.37333,3.15333,3.06933,3.15333,3.01867,3.05333,3.05467,3.11867,3.164,4.148,5.988,23.3373,24.3027,22.828,22.6347,20.916,21.5,23.092
251.014,252.893145840736,4.33467,3.40533,3.32133,3.19733,2.94133,3.07733,2.99733,2.92667,3.06133,3.04667,3.16133,4.16267,5.73333,23.3413,24.424,22.816,22.7387,20.7307,21.4733,22.9307
251.618,253.497145840736,4.316,3.39333,3.316,3.15067,3.136,3.01867,3.02133,3.04933,3.06667,3.112,3.08133,4.03333,5.74533,23.3027,24.4267,22.3613,22.636,20.7333,21.472,22.8907
252.222,254.101145840736,4.27067,3.30267,3.25867,3.15867,3.13067,3.08133,3.00267,3.01867,2.944,2.972,2.96133,4.112,5.88533,23.6067,24.3813,22.6827,22.508,20.772,21.612,23.2373
252.825,254.704145840736,4.24933,3.32533,3.232,3.09333,3.06667,3,3.10533,2.96133,3.01333,3.08133,3.164,4.236,5.952,23.4547,24.4467,22.58,22.7093,20.904,21.7907,23.2387
253.429,255.308145840736,4.24533,3.412,3.308,3.22,3.09733,3.06,3.02533,2.94667,2.904,3.09467,3.26933,4.184,5.82667,23.9347,24.3827,23.2507,22.9947,21.2347,21.928,23.552
254.03,255.909145840736,4.38133,3.39333,3.216,3.19467,3.144,3.09333,2.99467,2.952,3.06,2.93867,3.06267,4.12933,5.87067,23.7507,24.904,23.0053,23.24,21.408,22.2187,23.292
254.634,256.513145840736,4.27733,3.38933,3.284,3.232,3.08267,3.02133,3.02,2.94133,3.048,3.04533,3.172,4.20133,5.79467,24.1267,25.0027,23.4227,23.348,21.2547,22.1533,23.4253
255.237,257.116145840736,4.28933,3.29867,3.24667,3.176,3.12533,3.00267,3.116,2.984,2.95733,3.04933,3.08933,4.228,5.824,23.9093,25.06,23.4827,23.1787,21.404,22.0827,23.62
255.841,257.720145840736,4.23733,3.42533,3.25733,3.14267,3.032,2.98533,3.02,2.99467,3.05067,3.00933,3.192,4.104,5.91333,24.0733,24.8293,23.704,23.2333,21.3973,21.836,23.5653
256.444,258.323145840736,4.22133,3.256,3.22933,3.24933,3.13467,2.9,2.95733,3.10533,2.96533,2.952,3.172,4.09067,5.864,24.192,24.828,22.9293,23.0107,21.1187,21.9027,23.6253
257.048,258.927145840736,4.216,3.348,3.22133,3.04,3.12,3,2.87467,2.97867,2.952,2.984,3.16133,4.26133,5.83867,24.0667,24.8707,23.1373,22.9787,21.1867,21.6067,23.3027
257.651,259.530145840736,4.312,3.27067,3.244,3.048,3.04,2.97333,3.05333,3.01867,3.03733,3.02933,3.168,4.256,5.972,24.0147,25.14,23.1347,23.0707,20.7907,22.0133,23.5933
258.252,260.131145840736,4.352,3.32667,3.27867,3.02933,3.11467,3.00933,3.09333,2.872,2.99467,3.04267,3.10933,4.19733,5.936,24.3,24.816,23.384,23.3133,21.388,22.12,23.7147
258.855,260.734145840736,4.228,3.26133,3.33867,3.13733,3.11067,3.04667,2.9,2.92,2.97067,2.90133,3.04933,3.996,5.84933,24.1867,24.588,23.48,23.348,21.276,21.9707,23.5107
259.458,261.337145840736,4.304,3.48,3.248,3.092,3.13867,3.01867,2.96267,3.07067,2.992,3.03867,3.17333,4.12533,6.00667,24.3107,25.3227,23.7227,23.7387,21.5213,22.3947,23.588
260.062,261.941145840736,4.40133,3.43067,3.30133,3.21067,3.03467,3.068,2.988,3.03067,3,2.88933,3.17333,4.18,5.912,24.38,25.04,23.9667,23.732,21.8907,22.496,24.4
260.665,262.544145840736,4.26667,3.33733,3.328,3.20533,3.10533,2.97067,3.10133,2.99867,2.916,2.97333,3.13733,4.12267,6.00267,24.7987,25.6187,23.9733,23.7133,21.732,22.368,24.072
261.266,263.145145840736,4.31733,3.42267,3.20933,3.10933,3.07733,3.052,3.00133,3.05867,2.95067,3.04,3.11867,4.08933,6.06267,24.6187,25.7467,24.0587,23.3853,21.8347,22.636,24.448
261.869,263.748145840736,4.23333,3.39467,3.34133,3.228,3.04667,3,3.048,3.076,2.972,2.98533,3.22133,4.13867,5.75467,24.616,25.644,23.956,23.8413,21.8747,22.4227,23.7667
262.472,264.351145840736,4.276,3.28933,3.23733,3.25067,3.05467,2.92,3.03333,2.92267,3.05467,3,3.15467,4.28667,5.912,24.7453,25.9507,24.0907,23.8987,21.724,22.512,24.24
263.075,264.954145840736,4.23467,3.35333,3.31067,3.13333,3.10933,2.96267,3.00267,2.83733,2.99867,3.06,3.06,3.95333,5.65867,24.3667,25.892,23.704,23.5787,21.9947,22.7213,24.3267
263.676,265.555145840736,4.28,3.31467,3.26133,3.01067,3.07467,2.96667,3.01067,3.06133,3.024,2.90933,3.096,4.04667,5.75467,24.5813,25.804,24.284,23.94,22.1347,22.6467,24.3547
264.278,266.157145840736,4.26533,3.36267,3.30533,3.20267,3.05467,2.97333,2.92667,3.12533,2.86667,3,3.068,4.15333,5.924,24.6373,25.9547,24.1187,24.2373,22.2413,23.1187,24.54
264.881,266.760145840736,4.31467,3.25067,3.316,3.15333,3.06133,3.04533,2.912,3.044,2.96933,2.972,3.25333,4.07733,5.87467,25.068,25.636,23.7267,24.1293,22.1933,22.8,24.412
265.482,267.361145840736,4.26533,3.44933,3.42933,3.116,3.04133,2.90533,2.976,3.07067,2.95733,3.03867,3.036,4.096,6.01867,24.8867,25.9493,24.212,23.9747,21.9253,22.904,24.5707
266.085,267.964145840736,4.31333,3.35067,3.31333,3.11467,3.13333,3.06933,2.88267,2.92,3.06533,2.924,3.13733,4.188,5.90267,25.0547,26.1893,24.6667,24.5013,22.1693,23.3307,24.9773
266.688,268.567145840736,4.34933,3.38,3.38133,3.09067,2.94133,3.12267,3.06,2.98933,3.072,2.976,3.188,4.252,5.75467,25.4853,26.2973,24.756,24.5667,22.5427,23.616,25.16
267.288,269.167145840736,4.29467,3.35067,3.29733,3.23333,3.15867,3.02533,2.98133,3.01067,2.976,3.01467,3.19467,4.21067,5.90667,25.7747,26.22,24.704,24.7427,22.6333,23.492,25.2013
267.891,269.770145840736,4.42267,3.41333,3.232,3.26133,3.01467,2.864,3.04,2.98667,3.07733,3.064,3.15867,4.16933,5.98667,25.7413,27.008,24.94,24.8667,22.564,23.9933,25.4813
268.493,270.372145840736,4.38267,3.46267,3.28667,3.11867,3.18533,3.15867,3.05867,3.08667,3.028,3.056,3.10667,4.15733,5.896,25.5653,26.692,25.1533,24.9547,22.548,23.5213,25.2707
269.094,270.973145840736,4.332,3.324,3.308,3.21867,3.14133,3.04267,2.95867,3.02267,2.99867,2.99733,3.24,4.16133,5.92933,25.6427,26.632,24.8707,24.9,22.8947,23.7933,25.1813
269.696,271.575145840736,4.37733,3.41333,3.30667,3.08133,3,2.984,2.90533,2.97867,3.01333,2.99467,3.15333,4.02933,5.89067,25.4427,26.7893,24.548,24.444,22.5267,23.888,25.3573
270.299,272.178145840736,4.24533,3.35467,3.30133,3.15867,3.104,3.084,2.95867,3.10267,3.04533,3.05467,3.2,4.19333,6.29867,25.784,26.792,24.7013,24.632,22.852,23.532,25.26
270.899,272.778145840736,4.37467,3.32133,3.36533,3.13333,3.096,3.024,3.01733,2.984,3.01333,3.052,3.18533,4.252,6.27867,25.7467,26.6667,24.7907,24.7787,22.6107,23.8587,25.1267
271.502,273.381145840736,4.35333,3.452,3.27467,3.20267,3.11867,3.13333,3.09067,2.98667,3.06133,3.04667,3.23467,4.104,6.104,25.764,26.8107,25.1613,25.124,22.9067,24.036,25.2187
272.104,273.983145840736,4.46533,3.41867,3.30933,3.14667,3.18,3.13467,3.10267,3.084,3.04933,3.07733,3.172,4.216,5.99867,26.164,27.1707,25.572,25.4453,23.2253,24.076,25.9413
272.704,274.583145840736,4.388,3.448,3.40933,3.2,3.05867,3.05733,3.09867,3.13867,3.068,3.12667,3.17733,4.27467,5.984,26.5867,27.4747,25.596,25.4333,23.6187,24.516,26.3613
273.307,275.186145840736,4.40933,3.49867,3.384,3.156,3.05467,3.15733,2.988,3.02667,3.056,3.128,3.15867,4.224,5.892,26.548,27.804,25.6493,25.992,23.42,24.396,25.9573
273.907,275.786145840736,4.44267,3.444,3.43067,3.19067,3.11067,3.06133,2.99867,3.04533,3.048,3.12667,3.10133,4.19733,5.92533,26.7133,27.776,25.9733,25.7547,23.7907,24.5413,26.2653
274.509,276.388145840736,4.38133,3.44667,3.27067,3.20533,3.12,3.14267,3.10267,3.12933,2.92933,3.14267,3.16667,4.332,5.948,27.0893,27.732,26.1627,25.6067,23.5267,24.5693,26.02
275.109,276.988145840736,4.31867,3.40933,3.312,3.172,3.124,3.05733,3.12133,2.97467,3.05867,2.972,3.108,4.35067,5.86533,26.9853,27.4213,25.8187,25.412,23.2413,24.4293,25.9733
275.711,277.590145840736,4.4,3.408,3.31867,3.18,3.008,3.14933,3.056,3.032,3.05867,3.04533,3.23467,4.21467,5.988,26.2347,27.7173,26.2293,25.6827,23.5107,24.3773,26.236
276.313,278.192145840736,4.35467,3.43333,3.33467,3.19467,3.15733,3.02267,3.16267,3.02933,3.05733,3.05067,3.09333,4.04933,5.952,26.7227,27.7147,26.1547,26.02,23.564,24.4133,25.9867
276.913,278.792145840736,4.39467,3.35733,3.32133,3.17333,3.19333,3.096,3.05067,3.032,3.05067,2.97333,3.15067,4.3,5.95467,26.948,28.1573,26.252,25.9453,23.7453,24.9587,26.3427
