wavenumber,counts,wavenumber_adjusted
365.237,3.69333,367.116145840736
365.829,3.60133,367.708145840736
366.423,3.69467,368.302145840736
367.015,3.62133,368.894145840736
367.607,3.65333,369.486145840736
368.199,3.72133,370.078145840736
368.791,3.564,370.670145840736
369.383,3.69733,371.262145840736
369.975,3.69067,371.854145840736
370.567,3.776,372.446145840736
371.159,3.648,373.038145840736
371.753,3.592,373.632145840736
372.344,3.62,374.223145840736
372.936,3.58,374.815145840736
373.528,3.56933,375.407145840736
374.119,3.656,375.998145840736
374.711,3.69867,376.590145840736
375.303,3.51733,377.182145840736
375.894,3.58,377.773145840736
376.486,3.664,378.365145840736
377.077,3.69733,378.956145840736
377.668,3.49733,379.547145840736
378.26,3.644,380.139145840736
378.851,3.71067,380.730145840736
379.442,3.64133,381.321145840736
380.034,3.60533,381.913145840736
380.623,3.61733,382.502145840736
381.214,3.452,383.093145840736
381.805,3.63067,383.684145840736
382.396,3.52267,384.275145840736
382.987,3.54133,384.866145840736
383.578,3.50933,385.457145840736
384.169,3.496,386.048145840736
384.76,3.50933,386.639145840736
385.351,3.556,387.230145840736
385.94,3.612,387.819145840736
386.53,3.50667,388.409145840736
387.121,3.57333,389.000145840736
387.712,3.60533,389.591145840736
388.303,3.61467,390.182145840736
388.893,3.624,390.772145840736
389.482,3.652,391.361145840736
390.073,3.59733,391.952145840736
390.663,3.55333,392.542145840736
391.254,3.56533,393.133145840736
391.842,3.57467,393.721145840736
392.432,3.56533,394.311145840736
393.023,3.596,394.902145840736
393.613,3.564,395.492145840736
394.202,3.45733,396.081145840736
394.792,3.55733,396.671145840736
395.382,3.40267,397.261145840736
395.97,3.53467,397.849145840736
396.56,3.54267,398.439145840736
397.151,3.536,399.030145840736
397.739,3.47467,399.618145840736
398.329,3.44,400.208145840736
398.919,3.512,400.798145840736
399.507,3.43067,401.386145840736
400.097,3.468,401.976145840736
400.686,3.52933,402.565145840736
401.274,3.468,403.153145840736
401.864,3.42667,403.743145840736
402.452,3.43867,404.331145840736
403.042,3.45733,404.921145840736
403.631,3.39467,405.510145840736
404.219,3.38133,406.098145840736
404.809,3.532,406.688145840736
405.396,3.44667,407.275145840736
405.986,3.46933,407.865145840736
406.573,3.44,408.452145840736
407.163,3.51067,409.042145840736
407.75,3.444,409.629145840736
408.34,3.49733,410.219145840736
408.927,3.39733,410.806145840736
409.516,3.372,411.395145840736
410.103,3.38933,411.982145840736
410.693,3.368,412.572145840736
411.28,3.38667,413.159145840736
411.867,3.432,413.746145840736
412.456,3.224,414.335145840736
413.043,3.376,414.922145840736
413.632,3.376,415.511145840736
414.219,3.408,416.098145840736
414.808,3.44,416.687145840736
415.395,3.316,417.274145840736
415.982,3.32667,417.861145840736
416.571,3.35067,418.450145840736
417.158,3.37867,419.037145840736
417.745,3.23067,419.624145840736
418.333,3.28267,420.212145840736
418.92,3.28133,420.799145840736
419.507,3.28667,421.386145840736
420.095,3.42933,421.974145840736
420.682,3.28667,422.561145840736
421.268,3.268,423.147145840736
421.855,3.25467,423.734145840736
422.443,3.316,424.322145840736
423.03,3.29867,424.909145840736
423.616,3.15733,425.495145840736
424.203,3.32533,426.082145840736
424.791,3.104,426.670145840736
425.377,3.26933,427.256145840736
425.963,3.30933,427.842145840736
426.55,3.15333,428.429145840736
427.136,3.264,429.015145840736
427.724,3.15467,429.603145840736
428.31,3.268,430.189145840736
428.896,3.196,430.775145840736
429.482,3.10533,431.361145840736
430.068,3.21467,431.947145840736
430.654,3.13467,432.533145840736
431.242,3.12,433.121145840736
431.828,3.18667,433.707145840736
432.414,3.19067,434.293145840736
432.999,3.17867,434.878145840736
433.585,3.184,435.464145840736
434.171,3.23733,436.050145840736
434.757,3.212,436.636145840736
435.342,3.268,437.221145840736
435.928,3.064,437.807145840736
436.513,3.11733,438.392145840736
437.099,3.18533,438.978145840736
437.684,3.21867,439.563145840736
438.27,3.1,440.149145840736
438.855,3.128,440.734145840736
439.441,3.20133,441.320145840736
440.026,3.21467,441.905145840736
440.611,3.10933,442.490145840736
441.197,3.03067,443.076145840736
441.782,3.02667,443.661145840736
442.367,3.06933,444.246145840736
442.952,3.05733,444.831145840736
443.537,3.20667,445.416145840736
444.122,3.056,446.001145840736
444.707,3.06533,446.586145840736
445.292,3.11867,447.171145840736
445.877,3.072,447.756145840736
446.46,3.11333,448.339145840736
447.045,3.10667,448.924145840736
447.63,3.03333,449.509145840736
448.215,3.056,450.094145840736
448.799,3.01733,450.678145840736
449.384,3.104,451.263145840736
449.969,3.12667,451.848145840736
450.552,3.00933,452.431145840736
451.136,3.09467,453.015145840736
451.721,3.048,453.600145840736
452.305,2.996,454.184145840736
452.89,3.108,454.769145840736
453.472,2.98,455.351145840736
454.057,2.92533,455.936145840736
454.641,2.96,456.520145840736
455.223,3.06933,457.102145840736
455.808,3.02133,457.687145840736
456.392,3.02533,458.271145840736
456.976,3.05867,458.855145840736
457.558,2.90267,459.437145840736
458.143,2.88,460.022145840736
458.727,3.07333,460.606145840736
459.309,2.93067,461.188145840736
459.893,2.916,461.772145840736
460.477,2.99067,462.356145840736
461.059,2.95333,462.938145840736
461.643,3.03867,463.522145840736
462.227,3.036,464.106145840736
462.809,2.98267,464.688145840736
463.392,3.07733,465.271145840736
463.974,3.05867,465.853145840736
464.558,2.98933,466.437145840736
465.142,2.948,467.021145840736
465.723,2.96133,467.602145840736
466.307,2.94,468.186145840736
466.889,3.03867,468.768145840736
467.472,3.03467,469.351145840736
468.054,2.972,469.933145840736
468.637,3.032,470.516145840736
469.219,2.86267,471.098145840736
469.802,2.92,471.681145840736
470.383,2.892,472.262145840736
470.967,2.89067,472.846145840736
471.548,2.95333,473.427145840736
472.131,2.92,474.010145840736
472.713,2.852,474.592145840736
473.296,2.85333,475.175145840736
473.877,2.96533,475.756145840736
474.458,3.004,476.337145840736
475.041,2.84133,476.920145840736
475.622,2.85467,477.501145840736
476.205,2.86533,478.084145840736
476.786,2.92267,478.665145840736
477.367,2.85867,479.246145840736
477.95,2.844,479.829145840736
478.531,2.87867,480.410145840736
479.112,2.85733,480.991145840736
479.694,2.89067,481.573145840736
480.275,2.90267,482.154145840736
480.856,2.86533,482.735145840736
481.438,2.85067,483.317145840736
482.019,2.79333,483.898145840736
482.6,2.872,484.479145840736
483.182,2.81333,485.061145840736
483.763,2.72933,485.642145840736
484.343,2.86,486.222145840736
484.924,2.748,486.803145840736
485.506,2.80533,487.385145840736
486.086,2.83733,487.965145840736
486.667,2.89733,488.546145840736
487.247,2.82933,489.126145840736
487.827,2.948,489.706145840736
488.41,2.89867,490.289145840736
488.99,2.78667,490.869145840736
489.57,2.81067,491.449145840736
490.15,2.712,492.029145840736
490.73,2.78267,492.609145840736
491.31,2.816,493.189145840736
491.892,2.87467,493.771145840736
492.472,2.81733,494.351145840736
493.052,2.76267,494.931145840736
493.632,2.81733,495.511145840736
494.212,2.81733,496.091145840736
494.791,2.792,496.670145840736
495.371,2.824,497.250145840736
495.951,2.84933,497.830145840736
496.531,2.72267,498.410145840736
497.11,2.84,498.989145840736
497.69,2.84533,499.569145840736
498.27,2.65467,500.149145840736
498.849,2.828,500.728145840736
499.429,2.812,501.308145840736
500.008,2.836,501.887145840736
500.587,2.832,502.466145840736
501.167,2.716,503.046145840736
501.746,2.75333,503.625145840736
502.326,2.84533,504.205145840736
502.905,2.75867,504.784145840736
503.484,2.79733,505.363145840736
504.063,2.86533,505.942145840736
504.643,2.71067,506.522145840736
505.222,2.73733,507.101145840736
505.801,2.716,507.680145840736
506.38,2.85333,508.259145840736
506.959,2.86267,508.838145840736
507.538,2.79733,509.417145840736
508.115,2.724,509.994145840736
508.694,2.81867,510.573145840736
509.273,2.792,511.152145840736
509.851,2.71867,511.730145840736
510.43,2.81333,512.309145840736
511.009,2.732,512.888145840736
511.586,2.67467,513.465145840736
512.164,2.75067,514.043145840736
512.743,2.79467,514.622145840736
513.322,2.70133,515.201145840736
513.9,2.67733,515.779145840736
514.477,2.86133,516.356145840736
515.055,2.80667,516.934145840736
515.634,2.812,517.513145840736
516.212,2.868,518.091145840736
516.789,2.80133,518.668145840736
517.367,2.76933,519.246145840736
517.945,2.896,519.824145840736
518.522,3.00933,520.401145840736
519.1,3.12267,520.979145840736
519.678,3.26133,521.557145840736
520.254,3.268,522.133145840736
520.832,3.23333,522.711145840736
521.411,3.37467,523.290145840736
521.987,3.15333,523.866145840736
522.565,3.18267,524.444145840736
523.143,3.028,525.022145840736
523.719,2.97333,525.598145840736
524.297,2.91733,526.176145840736
524.872,2.81333,526.751145840736
525.45,2.73067,527.329145840736
526.026,2.82,527.905145840736
526.604,2.792,528.483145840736
527.182,2.76133,529.061145840736
527.757,2.69333,529.636145840736
528.335,2.74267,530.214145840736
528.911,2.764,530.790145840736
529.488,2.76267,531.367145840736
530.064,2.67467,531.943145840736
530.641,2.78667,532.520145840736
531.217,2.55733,533.096145840736
531.794,2.652,533.673145840736
532.37,2.67867,534.249145840736
532.945,2.60933,534.824145840736
533.522,2.70667,535.401145840736
534.098,2.724,535.977145840736
534.675,2.69733,536.554145840736
535.25,2.604,537.129145840736
535.827,2.64133,537.706145840736
536.402,2.668,538.281145840736
536.977,2.71867,538.856145840736
537.555,2.6,539.434145840736
538.13,2.67067,540.009145840736
538.705,2.656,540.584145840736
539.282,2.656,541.161145840736
539.857,2.74533,541.736145840736
540.431,2.63067,542.310145840736
541.008,2.64267,542.887145840736
541.583,2.68533,543.462145840736
542.158,2.50667,544.037145840736
542.735,2.548,544.614145840736
543.309,2.59467,545.188145840736
543.884,2.59733,545.763145840736
544.459,2.504,546.338145840736
545.035,2.59467,546.914145840736
545.61,2.51467,547.489145840736
546.184,2.65067,548.063145840736
546.759,2.592,548.638145840736
547.335,2.47733,549.214145840736
547.91,2.48533,549.789145840736
548.484,2.59467,550.363145840736
549.058,2.51733,550.937145840736
549.633,2.51467,551.512145840736
550.207,2.52,552.086145840736
550.783,2.47733,552.662145840736
551.357,2.51733,553.236145840736
551.932,2.48,553.811145840736
552.506,2.39733,554.385145840736
553.08,2.504,554.959145840736
553.654,2.524,555.533145840736
554.228,2.48667,556.107145840736
554.802,2.41067,556.681145840736
555.376,2.504,557.255145840736
555.95,2.39733,557.829145840736
556.524,2.46133,558.403145840736
557.099,2.36133,558.978145840736
557.673,2.34,559.552145840736
558.247,2.41733,560.126145840736
558.821,2.39333,560.700145840736
559.394,2.376,561.273145840736
559.968,2.39067,561.847145840736
560.542,2.40267,562.421145840736
561.115,2.37467,562.994145840736
561.687,2.336,563.566145840736
562.26,2.31867,564.139145840736
562.834,2.28933,564.713145840736
563.407,2.272,565.286145840736
563.981,2.31733,565.860145840736
564.554,2.32,566.433145840736
565.127,2.348,567.006145840736
565.701,2.32933,567.580145840736
566.274,2.28267,568.153145840736
566.847,2.29067,568.726145840736
567.42,2.28933,569.299145840736
567.991,2.24267,569.870145840736
568.564,2.288,570.443145840736
569.138,2.232,571.017145840736
569.711,2.28133,571.590145840736
570.284,2.212,572.163145840736
570.857,2.22933,572.736145840736
571.427,2.26933,573.306145840736
572,2.26667,573.879145840736
572.573,2.3,574.452145840736
573.146,2.06533,575.025145840736
573.717,2.26133,575.596145840736
574.29,2.196,576.169145840736
574.862,2.16667,576.741145840736
575.435,2.21467,577.314145840736
576.006,2.264,577.885145840736
576.578,2.24933,578.457145840736
577.151,2.14133,579.030145840736
577.721,2.11067,579.600145840736
578.294,2.12533,580.173145840736
578.866,2.104,580.745145840736
579.437,2.156,581.316145840736
580.009,2.14667,581.888145840736
580.581,2.13867,582.460145840736
581.152,2.16133,583.031145840736
581.724,2.13733,583.603145840736
582.296,2.14267,584.175145840736
582.866,2.11333,584.745145840736
583.439,2.12667,585.318145840736
584.009,2.11867,585.888145840736
584.581,2.19733,586.460145840736
585.151,2.13467,587.030145840736
585.723,2.19867,587.602145840736
586.295,2.15733,588.174145840736
586.865,2.19733,588.744145840736
587.437,2.184,589.316145840736
588.007,2.15333,589.886145840736
588.578,2.12267,590.457145840736
589.148,2.22267,591.027145840736
589.72,2.256,591.599145840736
590.29,2.17867,592.169145840736
590.861,2.24133,592.740145840736
591.431,2.156,593.310145840736
592.001,2.19867,593.880145840736
592.572,2.22933,594.451145840736
593.142,2.27467,595.021145840736
593.713,2.18933,595.592145840736
594.283,2.26667,596.162145840736
594.852,2.12267,596.731145840736
595.424,2.15333,597.303145840736
595.993,2.28,597.872145840736
596.564,2.23867,598.443145840736
597.134,2.26533,599.013145840736
597.703,2.19067,599.582145840736
598.274,2.26,600.153145840736
598.843,2.24267,600.722145840736
599.413,2.27467,601.292145840736
599.984,2.28267,601.863145840736
600.553,2.19467,602.432145840736
601.122,2.29733,603.001145840736
601.691,2.31733,603.570145840736
602.262,2.236,604.141145840736
602.831,2.34667,604.710145840736
603.4,2.43333,605.279145840736
603.969,2.36267,605.848145840736
604.539,2.37467,606.418145840736
605.108,2.41333,606.987145840736
605.677,2.36667,607.556145840736
606.246,2.408,608.125145840736
606.814,2.45867,608.693145840736
607.385,2.4,609.264145840736
607.954,2.42667,609.833145840736
608.522,2.38133,610.401145840736
609.091,2.47067,610.970145840736
609.659,2.45467,611.538145840736
610.228,2.384,612.107145840736
610.796,2.356,612.675145840736
611.367,2.51867,613.246145840736
611.935,2.47067,613.814145840736
612.503,2.50667,614.382145840736
613.072,2.52533,614.951145840736
613.64,2.54933,615.519145840736
614.208,2.536,616.087145840736
614.776,2.60133,616.655145840736
615.345,2.61867,617.224145840736
615.913,2.58,617.792145840736
616.481,2.54267,618.360145840736
617.049,2.71733,618.928145840736
617.617,2.57733,619.496145840736
618.185,2.644,620.064145840736
618.753,2.66667,620.632145840736
619.321,2.66667,621.200145840736
619.888,2.74267,621.767145840736
620.456,2.66133,622.335145840736
621.024,2.63867,622.903145840736
621.592,2.57333,623.471145840736
622.16,2.64667,624.039145840736
622.727,2.732,624.606145840736
623.295,2.71867,625.174145840736
623.861,2.71067,625.740145840736
624.428,2.63867,626.307145840736
624.996,2.684,626.875145840736
625.563,2.676,627.442145840736
626.131,2.70133,628.010145840736
626.698,2.67467,628.577145840736
627.266,2.708,629.145145840736
627.831,2.59733,629.710145840736
628.398,2.71467,630.277145840736
628.966,2.70667,630.845145840736
629.533,2.65467,631.412145840736
630.1,2.776,631.979145840736
630.665,2.68933,632.544145840736
631.232,2.728,633.111145840736
631.8,2.74533,633.679145840736
632.367,2.772,634.246145840736
632.932,2.67867,634.811145840736
633.499,2.63733,635.378145840736
634.066,2.66667,635.945145840736
634.631,2.64533,636.510145840736
635.198,2.58933,637.077145840736
635.764,2.60267,637.643145840736
636.329,2.61333,638.208145840736
636.896,2.64667,638.775145840736
637.463,2.62,639.342145840736
638.028,2.56267,639.907145840736
638.594,2.56533,640.473145840736
639.161,2.52267,641.040145840736
639.726,2.62267,641.605145840736
640.292,2.64933,642.171145840736
640.857,2.59067,642.736145840736
641.423,2.56267,643.302145840736
641.99,2.55733,643.869145840736
642.554,2.53867,644.433145840736
643.121,2.572,645.000145840736
643.685,2.468,645.564145840736
644.251,2.61333,646.130145840736
644.816,2.544,646.695145840736
645.382,2.58267,647.261145840736
645.946,2.47733,647.825145840736
646.512,2.544,648.391145840736
647.077,2.42667,648.956145840736
647.643,2.424,649.522145840736
648.207,2.53867,650.086145840736
648.773,2.61333,650.652145840736
649.337,2.492,651.216145840736
649.903,2.50533,651.782145840736
650.467,2.37867,652.346145840736
651.031,2.59067,652.910145840736
651.597,2.49867,653.476145840736
652.161,2.456,654.040145840736
652.726,2.50533,654.605145840736
653.29,2.47067,655.169145840736
653.854,2.42667,655.733145840736
654.42,2.48133,656.299145840736
654.983,2.42,656.862145840736
655.547,2.476,657.426145840736
656.112,2.47867,657.991145840736
656.676,2.41733,658.555145840736
657.24,2.39867,659.119145840736
657.805,2.464,659.684145840736
658.369,2.34267,660.248145840736
658.932,2.48267,660.811145840736
659.495,2.39733,661.374145840736
660.061,2.412,661.940145840736
660.624,2.40533,662.503145840736
661.187,2.50267,663.066145840736
661.751,2.436,663.630145840736
662.314,2.46133,664.193145840736
662.879,2.38533,664.758145840736
663.442,2.38267,665.321145840736
664.005,2.436,665.884145840736
664.568,2.46,666.447145840736
665.131,2.42667,667.010145840736
665.696,2.424,667.575145840736
666.259,2.44133,668.138145840736
666.822,2.496,668.701145840736
667.385,2.34667,669.264145840736
667.948,2.41867,669.827145840736
668.511,2.46133,670.390145840736
669.074,2.456,670.953145840736
669.636,2.34667,671.515145840736
670.199,2.41467,672.078145840736
670.762,2.43067,672.641145840736
671.325,2.416,673.204145840736
671.889,2.448,673.768145840736
672.452,2.38133,674.331145840736
673.014,2.38533,674.893145840736
673.577,2.36933,675.456145840736
674.139,2.37467,676.018145840736
674.702,2.35867,676.581145840736
675.264,2.39867,677.143145840736
675.827,2.42,677.706145840736
676.387,2.28267,678.266145840736
676.949,2.33867,678.828145840736
677.511,2.376,679.390145840736
678.074,2.26667,679.953145840736
678.636,2.288,680.515145840736
679.198,2.364,681.077145840736
679.76,2.29333,681.639145840736
680.322,2.364,682.201145840736
680.884,2.35733,682.763145840736
681.446,2.22533,683.325145840736
682.008,2.372,683.887145840736
682.568,2.34933,684.447145840736
683.13,2.37067,685.009145840736
683.692,2.30667,685.571145840736
684.254,2.26,686.133145840736
684.816,2.28267,686.695145840736
685.376,2.31333,687.255145840736
685.937,2.29733,687.816145840736
686.499,2.20133,688.378145840736
687.061,2.284,688.940145840736
687.622,2.31867,689.501145840736
688.182,2.25733,690.061145840736
688.744,2.292,690.623145840736
689.305,2.28267,691.184145840736
689.867,2.25067,691.746145840736
690.426,2.25067,692.305145840736
690.988,2.28667,692.867145840736
691.549,2.15333,693.428145840736
692.108,2.26667,693.987145840736
692.67,2.21067,694.549145840736
693.231,2.22133,695.110145840736
693.79,2.24,695.669145840736
694.352,2.28667,696.231145840736
694.913,2.18267,696.792145840736
695.472,2.17467,697.351145840736
696.033,2.10667,697.912145840736
696.592,2.13467,698.471145840736
697.153,2.104,699.032145840736
697.714,2.09333,699.593145840736
698.273,2.07467,700.152145840736
698.834,2.068,700.713145840736
699.393,2.16533,701.272145840736
699.954,2.21733,701.833145840736
700.513,2.21733,702.392145840736
701.074,2.22667,702.953145840736
701.632,2.19867,703.511145840736
702.193,2.20533,704.072145840736
702.752,2.176,704.631145840736
703.313,2.196,705.192145840736
703.871,2.19867,705.750145840736
704.432,2.13333,706.311145840736
704.99,2.17467,706.869145840736
705.551,2.184,707.430145840736
706.109,2.11467,707.988145840736
706.668,2.16267,708.547145840736
707.228,2.248,709.107145840736
707.787,2.152,709.666145840736
708.347,2.15333,710.226145840736
708.905,2.17467,710.784145840736
709.464,2.15867,711.343145840736
710.024,2.23867,711.903145840736
710.582,2.216,712.461145840736
711.14,2.16667,713.019145840736
711.7,2.21333,713.579145840736
712.259,2.212,714.138145840736
712.817,2.05867,714.696145840736
713.377,2.216,715.256145840736
713.935,2.2,715.814145840736
