wavenumber,counts,wavenumber_adjusted
324.813,25.625,326.692145840736
325.409,24.075,327.288145840736
326.006,24.15,327.885145840736
326.603,22.725,328.482145840736
327.198,23.1,329.077145840736
327.794,23.775,329.673145840736
328.391,22.675,330.270145840736
328.987,24.625,330.866145840736
329.582,22.025,331.461145840736
330.178,22.6,332.057145840736
330.775,21.825,332.654145840736
331.369,22.9,333.248145840736
331.966,23.15,333.845145840736
332.562,22,334.441145840736
333.158,21.825,335.037145840736
333.753,22.275,335.632145840736
334.349,21.9,336.228145840736
334.945,23.2,336.824145840736
335.539,21.725,337.418145840736
336.135,22.25,338.014145840736
336.729,21.575,338.608145840736
337.325,21.425,339.204145840736
337.921,21.95,339.800145840736
338.515,20.925,340.394145840736
339.111,21.55,340.990145840736
339.705,21.875,341.584145840736
340.301,21.825,342.180145840736
340.895,22.4,342.774145840736
341.491,22.1,343.370145840736
342.086,21.675,343.965145840736
342.68,22.15,344.559145840736
343.276,21.325,345.155145840736
343.869,20.575,345.748145840736
344.465,21.275,346.344145840736
345.058,20.725,346.937145840736
345.654,20.45,347.533145840736
346.247,21.3,348.126145840736
346.841,20.25,348.720145840736
347.436,20.825,349.315145840736
348.029,18.925,349.908145840736
348.625,20.425,350.504145840736
349.218,20.275,351.097145840736
349.813,20.5,351.692145840736
350.406,19.85,352.285145840736
350.999,21.25,352.878145840736
351.595,21.05,353.474145840736
352.188,21.1,354.067145840736
352.783,20.725,354.662145840736
353.376,19.8,355.255145840736
353.969,18.425,355.848145840736
354.563,20.325,356.442145840736
355.156,19.9,357.035145840736
355.749,19.425,357.628145840736
356.344,20.2,358.223145840736
356.937,20.625,358.816145840736
357.529,20.475,359.408145840736
358.124,20.225,360.003145840736
358.717,19.1,360.596145840736
359.309,20.25,361.188145840736
359.902,19.025,361.781145840736
360.496,18.85,362.375145840736
361.089,19.95,362.968145840736
361.681,19.825,363.560145840736
362.274,19.85,364.153145840736
362.866,18.6,364.745145840736
363.46,18.3,365.339145840736
364.053,19.4,365.932145840736
364.645,20,366.524145840736
365.237,19.55,367.116145840736
365.829,19.875,367.708145840736
366.423,19.6,368.302145840736
367.015,18.65,368.894145840736
367.607,19.3,369.486145840736
368.199,19,370.078145840736
368.791,19.025,370.670145840736
369.383,18.5,371.262145840736
369.975,19.75,371.854145840736
370.567,18.75,372.446145840736
371.159,19.25,373.038145840736
371.753,18.625,373.632145840736
372.344,18.65,374.223145840736
372.936,18.225,374.815145840736
373.528,19.3,375.407145840736
374.119,19.15,375.998145840736
374.711,19.525,376.590145840736
375.303,18.475,377.182145840736
375.894,17.75,377.773145840736
376.486,19.075,378.365145840736
377.077,19.125,378.956145840736
377.668,18.175,379.547145840736
378.26,18.45,380.139145840736
378.851,18.35,380.730145840736
379.442,17.7,381.321145840736
380.034,18.25,381.913145840736
380.623,18.575,382.502145840736
381.214,18.125,383.093145840736
381.805,18.525,383.684145840736
382.396,17.525,384.275145840736
382.987,18.075,384.866145840736
383.578,17.925,385.457145840736
384.169,16.7,386.048145840736
384.76,18.2,386.639145840736
385.351,18.025,387.230145840736
385.94,16.75,387.819145840736
386.53,16.825,388.409145840736
387.121,17.775,389.000145840736
387.712,17.075,389.591145840736
388.303,17.7,390.182145840736
388.893,16.5,390.772145840736
389.482,17.25,391.361145840736
390.073,17.275,391.952145840736
390.663,17.7,392.542145840736
391.254,17.8,393.133145840736
391.842,16.975,393.721145840736
392.432,17.425,394.311145840736
393.023,17.15,394.902145840736
393.613,17.3,395.492145840736
394.202,16.825,396.081145840736
394.792,17.7,396.671145840736
395.382,16.8,397.261145840736
395.97,16.925,397.849145840736
396.56,17.65,398.439145840736
397.151,17.6,399.030145840736
397.739,16.5,399.618145840736
398.329,17.875,400.208145840736
398.919,17.625,400.798145840736
399.507,17.3,401.386145840736
400.097,17.725,401.976145840736
400.686,17.25,402.565145840736
401.274,15.9,403.153145840736
401.864,17.35,403.743145840736
402.452,16.15,404.331145840736
403.042,15.225,404.921145840736
403.631,16.9,405.510145840736
404.219,16.275,406.098145840736
404.809,17.8,406.688145840736
405.396,15.775,407.275145840736
405.986,17.525,407.865145840736
406.573,17.05,408.452145840736
407.163,16.025,409.042145840736
407.75,16.925,409.629145840736
408.34,18.15,410.219145840736
408.927,16.525,410.806145840736
409.516,16.15,411.395145840736
410.103,16.75,411.982145840736
410.693,15.775,412.572145840736
411.28,16.4,413.159145840736
411.867,16.45,413.746145840736
412.456,17,414.335145840736
413.043,16.3,414.922145840736
413.632,17.075,415.511145840736
414.219,16,416.098145840736
414.808,17.4,416.687145840736
415.395,16,417.274145840736
415.982,17.6,417.861145840736
416.571,17.6,418.450145840736
417.158,17.225,419.037145840736
417.745,16.85,419.624145840736
418.333,17.5,420.212145840736
418.92,16.325,420.799145840736
419.507,16.975,421.386145840736
420.095,17.1,421.974145840736
420.682,15.85,422.561145840736
421.268,16.6,423.147145840736
421.855,17.825,423.734145840736
422.443,16.95,424.322145840736
423.03,17.175,424.909145840736
423.616,17.4,425.495145840736
424.203,17.175,426.082145840736
424.791,16.75,426.670145840736
425.377,17.9,427.256145840736
425.963,17.95,427.842145840736
426.55,18.05,428.429145840736
427.136,16.85,429.015145840736
427.724,17.575,429.603145840736
428.31,17.175,430.189145840736
428.896,18.175,430.775145840736
429.482,18.175,431.361145840736
430.068,17.725,431.947145840736
430.654,17.8,432.533145840736
431.242,18.175,433.121145840736
431.828,19.675,433.707145840736
432.414,17.15,434.293145840736
432.999,18.875,434.878145840736
433.585,17.875,435.464145840736
434.171,17.675,436.050145840736
434.757,18.925,436.636145840736
435.342,18.15,437.221145840736
435.928,19.875,437.807145840736
436.513,18.75,438.392145840736
437.099,18.9,438.978145840736
437.684,17.625,439.563145840736
438.27,17.9,440.149145840736
438.855,16.4,440.734145840736
439.441,16.85,441.320145840736
440.026,17.4,441.905145840736
440.611,16.725,442.490145840736
441.197,16,443.076145840736
441.782,17.4,443.661145840736
442.367,16.7,444.246145840736
442.952,16.2,444.831145840736
443.537,15.875,445.416145840736
444.122,14.85,446.001145840736
444.707,15.375,446.586145840736
445.292,16.25,447.171145840736
445.877,15.15,447.756145840736
446.46,15.7,448.339145840736
447.045,15.75,448.924145840736
447.63,14.45,449.509145840736
448.215,14.4,450.094145840736
448.799,16.025,450.678145840736
449.384,14.375,451.263145840736
449.969,14.55,451.848145840736
450.552,14.05,452.431145840736
451.136,13.7,453.015145840736
451.721,14.5,453.600145840736
452.305,13.375,454.184145840736
452.89,13.8,454.769145840736
453.472,13.675,455.351145840736
454.057,13,455.936145840736
454.641,14.175,456.520145840736
455.223,13.05,457.102145840736
455.808,12.35,457.687145840736
456.392,13.225,458.271145840736
456.976,12.6,458.855145840736
457.558,11.475,459.437145840736
458.143,11.775,460.022145840736
458.727,11.35,460.606145840736
459.309,11.2,461.188145840736
459.893,11.8,461.772145840736
460.477,11.425,462.356145840736
461.059,11.3,462.938145840736
461.643,11.625,463.522145840736
462.227,11.95,464.106145840736
462.809,11.35,464.688145840736
463.392,12.425,465.271145840736
463.974,12.4,465.853145840736
464.558,11.7,466.437145840736
465.142,12.35,467.021145840736
465.723,12.025,467.602145840736
466.307,12.825,468.186145840736
466.889,12.85,468.768145840736
467.472,12.725,469.351145840736
468.054,13.95,469.933145840736
468.637,12.75,470.516145840736
469.219,13.375,471.098145840736
469.802,12.8,471.681145840736
470.383,13.05,472.262145840736
470.967,13.575,472.846145840736
471.548,12.95,473.427145840736
472.131,13.175,474.010145840736
472.713,14,474.592145840736
473.296,13.475,475.175145840736
473.877,13.7,475.756145840736
474.458,13.575,476.337145840736
475.041,13.9,476.920145840736
475.622,14.1,477.501145840736
476.205,14,478.084145840736
476.786,14.325,478.665145840736
477.367,14.45,479.246145840736
477.95,14.525,479.829145840736
478.531,14.9,480.410145840736
479.112,15,480.991145840736
479.694,14.55,481.573145840736
480.275,13.975,482.154145840736
480.856,14.3,482.735145840736
481.438,14.775,483.317145840736
482.019,14.725,483.898145840736
482.6,16.025,484.479145840736
483.182,15.225,485.061145840736
483.763,16.7,485.642145840736
484.343,16.5,486.222145840736
484.924,15.075,486.803145840736
485.506,16.675,487.385145840736
486.086,16.3,487.965145840736
486.667,17.05,488.546145840736
487.247,17.575,489.126145840736
487.827,17.325,489.706145840736
488.41,18.6,490.289145840736
488.99,17.75,490.869145840736
489.57,16.925,491.449145840736
490.15,18.9,492.029145840736
490.73,18.15,492.609145840736
491.31,19,493.189145840736
491.892,18.95,493.771145840736
492.472,19.075,494.351145840736
493.052,19.475,494.931145840736
493.632,19.5,495.511145840736
494.212,19.4,496.091145840736
494.791,20.7,496.670145840736
495.371,22,497.250145840736
495.951,20.925,497.830145840736
496.531,21.55,498.410145840736
497.11,22.375,498.989145840736
497.69,23.075,499.569145840736
498.27,22.375,500.149145840736
498.849,24.45,500.728145840736
499.429,24.8,501.308145840736
500.008,25.35,501.887145840736
500.587,25.625,502.466145840736
501.167,25.7,503.046145840736
501.746,28.25,503.625145840736
502.326,29.375,504.205145840736
502.905,30.3,504.784145840736
503.484,31.525,505.363145840736
504.063,33.6,505.942145840736
504.643,35.25,506.522145840736
505.222,35.9,507.101145840736
505.801,38.725,507.680145840736
506.38,40.6,508.259145840736
506.959,42.275,508.838145840736
507.538,44,509.417145840736
508.115,45.35,509.994145840736
508.694,49.7,510.573145840736
509.273,56.85,511.152145840736
509.851,57.05,511.730145840736
510.43,68.125,512.309145840736
511.009,70.625,512.888145840736
511.586,78.5,513.465145840736
512.164,88.3,514.043145840736
512.743,100.95,514.622145840736
513.322,114.275,515.201145840736
513.9,131.15,515.779145840736
514.477,151.3,516.356145840736
515.055,176.625,516.934145840736
515.634,215.775,517.513145840736
516.212,259.3,518.091145840736
516.789,332.025,518.668145840736
517.367,425.525,519.246145840736
517.945,564.375,519.824145840736
518.522,782.95,520.401145840736
519.1,1124.25,520.979145840736
519.678,1625.83,521.557145840736
520.254,2293.38,522.133145840736
520.832,2823.75,522.711145840736
521.411,2877.15,523.290145840736
521.987,2396.2,523.866145840736
522.565,1763.13,524.444145840736
523.143,1207.57,525.022145840736
523.719,839.35,525.598145840736
524.297,599.975,526.176145840736
524.872,437,526.751145840736
525.45,336.925,527.329145840736
526.026,262.65,527.905145840736
526.604,216.65,528.483145840736
527.182,180.525,529.061145840736
527.757,156.9,529.636145840736
528.335,129.875,530.214145840736
528.911,116.15,530.790145840736
529.488,101.625,531.367145840736
530.064,88.825,531.943145840736
530.641,82.9,532.520145840736
531.217,74.425,533.096145840736
531.794,69.975,533.673145840736
532.37,61.725,534.249145840736
532.945,57.35,534.824145840736
533.522,56.25,535.401145840736
534.098,50.975,535.977145840736
534.675,49.2,536.554145840736
535.25,46.325,537.129145840736
535.827,44.125,537.706145840736
536.402,42,538.281145840736
536.977,38.625,538.856145840736
537.555,37.725,539.434145840736
538.13,35.3,540.009145840736
538.705,33.2,540.584145840736
539.282,32.7,541.161145840736
539.857,30.6,541.736145840736
540.431,31.625,542.310145840736
541.008,30.025,542.887145840736
541.583,29.275,543.462145840736
542.158,27,544.037145840736
542.735,26.8,544.614145840736
543.309,26.75,545.188145840736
543.884,26.075,545.763145840736
544.459,26.575,546.338145840736
545.035,23.4,546.914145840736
545.61,23.9,547.489145840736
546.184,22.6,548.063145840736
546.759,22.55,548.638145840736
547.335,22.525,549.214145840736
547.91,20.7,549.789145840736
548.484,20.725,550.363145840736
549.058,20.6,550.937145840736
549.633,20.775,551.512145840736
550.207,18.45,552.086145840736
550.783,18.75,552.662145840736
551.357,19.325,553.236145840736
551.932,17.2,553.811145840736
552.506,17.925,554.385145840736
553.08,17.75,554.959145840736
553.654,16.7,555.533145840736
554.228,17.125,556.107145840736
554.802,17.725,556.681145840736
555.376,15.575,557.255145840736
555.95,16.25,557.829145840736
556.524,15.65,558.403145840736
557.099,15.175,558.978145840736
557.673,15.15,559.552145840736
558.247,15.2,560.126145840736
558.821,15.75,560.700145840736
559.394,15.3,561.273145840736
559.968,13.9,561.847145840736
560.542,14.85,562.421145840736
561.115,15.15,562.994145840736
561.687,13.65,563.566145840736
562.26,14.6,564.139145840736
562.834,14.35,564.713145840736
563.407,13.85,565.286145840736
563.981,13.575,565.860145840736
564.554,14.025,566.433145840736
565.127,13.05,567.006145840736
565.701,12.85,567.580145840736
566.274,14.575,568.153145840736
566.847,13.55,568.726145840736
567.42,13.25,569.299145840736
567.991,12.9,569.870145840736
568.564,12.2,570.443145840736
569.138,12.625,571.017145840736
569.711,13.475,571.590145840736
570.284,11.55,572.163145840736
570.857,12.7,572.736145840736
571.427,11.525,573.306145840736
572,11.875,573.879145840736
572.573,12.425,574.452145840736
573.146,11.9,575.025145840736
573.717,11.15,575.596145840736
574.29,12.325,576.169145840736
574.862,12.125,576.741145840736
575.435,11.625,577.314145840736
576.006,12.475,577.885145840736
576.578,11.525,578.457145840736
577.151,11.475,579.030145840736
577.721,12.125,579.600145840736
578.294,11.45,580.173145840736
578.866,11.15,580.745145840736
579.437,11.2,581.316145840736
580.009,11.45,581.888145840736
580.581,10.9,582.460145840736
581.152,10.55,583.031145840736
581.724,11.375,583.603145840736
582.296,10.8,584.175145840736
582.866,11.2,584.745145840736
583.439,11.575,585.318145840736
584.009,10.75,585.888145840736
584.581,11.075,586.460145840736
585.151,11.95,587.030145840736
585.723,10.975,587.602145840736
586.295,11.625,588.174145840736
586.865,10.525,588.744145840736
587.437,10.825,589.316145840736
588.007,11.9,589.886145840736
588.578,11.75,590.457145840736
589.148,12.7,591.027145840736
589.72,11.425,591.599145840736
590.29,11.925,592.169145840736
590.861,12.2,592.740145840736
591.431,11.775,593.310145840736
592.001,11.025,593.880145840736
592.572,11.8,594.451145840736
593.142,11.55,595.021145840736
593.713,11.05,595.592145840736
594.283,11.3,596.162145840736
594.852,11.125,596.731145840736
595.424,11.725,597.303145840736
595.993,12.125,597.872145840736
596.564,11.5,598.443145840736
597.134,10.825,599.013145840736
597.703,12.125,599.582145840736
598.274,11,600.153145840736
598.843,11.35,600.722145840736
599.413,12,601.292145840736
599.984,11.475,601.863145840736
600.553,11.1,602.432145840736
601.122,11.95,603.001145840736
601.691,11.425,603.570145840736
602.262,12.4,604.141145840736
602.831,12.775,604.710145840736
603.4,11.35,605.279145840736
603.969,12.6,605.848145840736
604.539,11.85,606.418145840736
605.108,12.1,606.987145840736
605.677,12.225,607.556145840736
606.246,12.725,608.125145840736
606.814,12.35,608.693145840736
607.385,12.725,609.264145840736
607.954,12.2,609.833145840736
608.522,13.075,610.401145840736
609.091,13.3,610.970145840736
609.659,12.875,611.538145840736
610.228,12.675,612.107145840736
610.796,12.825,612.675145840736
611.367,13.975,613.246145840736
611.935,13.65,613.814145840736
612.503,13.7,614.382145840736
613.072,13.925,614.951145840736
613.64,15.325,615.519145840736
614.208,14.375,616.087145840736
614.776,13.95,616.655145840736
615.345,15.825,617.224145840736
615.913,14.85,617.792145840736
616.481,16.2,618.360145840736
617.049,15.675,618.928145840736
617.617,14.15,619.496145840736
618.185,15.275,620.064145840736
618.753,15.125,620.632145840736
619.321,15.6,621.200145840736
619.888,14.8,621.767145840736
620.456,15.55,622.335145840736
621.024,15.925,622.903145840736
621.592,15.55,623.471145840736
622.16,15.1,624.039145840736
622.727,15.625,624.606145840736
623.295,15,625.174145840736
623.861,14.925,625.740145840736
624.428,16.175,626.307145840736
624.996,14,626.875145840736
625.563,15.925,627.442145840736
626.131,13.65,628.010145840736
626.698,13.4,628.577145840736
627.266,13.625,629.145145840736
627.831,14.2,629.710145840736
628.398,14.075,630.277145840736
628.966,13.3,630.845145840736
629.533,13.575,631.412145840736
630.1,12.925,631.979145840736
630.665,12.95,632.544145840736
631.232,13.8,633.111145840736
631.8,13.55,633.679145840736
632.367,13.35,634.246145840736
632.932,12.85,634.811145840736
633.499,13.125,635.378145840736
634.066,12.675,635.945145840736
634.631,13.475,636.510145840736
635.198,12.65,637.077145840736
635.764,12.875,637.643145840736
636.329,13.175,638.208145840736
636.896,13.425,638.775145840736
637.463,11.575,639.342145840736
638.028,12.575,639.907145840736
638.594,13.125,640.473145840736
639.161,11.65,641.040145840736
639.726,13.15,641.605145840736
640.292,12.625,642.171145840736
640.857,12.3,642.736145840736
641.423,12.75,643.302145840736
641.99,12.95,643.869145840736
642.554,12.825,644.433145840736
643.121,12.375,645.000145840736
643.685,13.575,645.564145840736
644.251,12.375,646.130145840736
644.816,11.75,646.695145840736
645.382,12.925,647.261145840736
645.946,12.525,647.825145840736
646.512,13.225,648.391145840736
647.077,12.45,648.956145840736
647.643,12.725,649.522145840736
648.207,12.7,650.086145840736
648.773,13.2,650.652145840736
649.337,12.05,651.216145840736
649.903,12.825,651.782145840736
650.467,12.5,652.346145840736
651.031,12.7,652.910145840736
651.597,13.225,653.476145840736
652.161,13.475,654.040145840736
652.726,12.95,654.605145840736
653.29,12.7,655.169145840736
653.854,13.7,655.733145840736
654.42,13,656.299145840736
654.983,13.175,656.862145840736
655.547,12.8,657.426145840736
656.112,12.05,657.991145840736
656.676,13.1,658.555145840736
657.24,13,659.119145840736
657.805,12.2,659.684145840736
658.369,13.575,660.248145840736
658.932,13.475,660.811145840736
659.495,12.825,661.374145840736
660.061,13.95,661.940145840736
660.624,12.425,662.503145840736
661.187,14.55,663.066145840736
661.751,14.5,663.630145840736
662.314,13.9,664.193145840736
662.879,14.5,664.758145840736
663.442,13.625,665.321145840736
664.005,13.8,665.884145840736
664.568,13.675,666.447145840736
665.131,13.15,667.010145840736
665.696,13.9,667.575145840736
666.259,13.775,668.138145840736
666.822,14,668.701145840736
667.385,14.6,669.264145840736
667.948,13.125,669.827145840736
668.511,13.925,670.390145840736
669.074,13.375,670.953145840736
669.636,14.8,671.515145840736
670.199,14.7,672.078145840736
670.762,14,672.641145840736
671.325,14.025,673.204145840736
671.889,14.5,673.768145840736
672.452,13.425,674.331145840736
673.014,14.575,674.893145840736
673.577,15.25,675.456145840736
674.139,14.6,676.018145840736
674.702,13.325,676.581145840736
675.264,13.45,677.143145840736
675.827,13.825,677.706145840736
676.387,13.15,678.266145840736
676.949,13.8,678.828145840736
677.511,13.025,679.390145840736
678.074,12.95,679.953145840736
678.636,12.9,680.515145840736
679.198,13.6,681.077145840736
679.76,14.025,681.639145840736
680.322,13.5,682.201145840736
680.884,12.5,682.763145840736
681.446,12.975,683.325145840736
682.008,13.7,683.887145840736
682.568,12.225,684.447145840736
683.13,12.6,685.009145840736
683.692,12.35,685.571145840736
684.254,12.875,686.133145840736
684.816,13.025,686.695145840736
685.376,12.85,687.255145840736
685.937,11.95,687.816145840736
686.499,12.075,688.378145840736
687.061,11.5,688.940145840736
687.622,11.325,689.501145840736
688.182,12.725,690.061145840736
688.744,13.125,690.623145840736
689.305,11.85,691.184145840736
689.867,11.15,691.746145840736
690.426,12.65,692.305145840736
690.988,12.325,692.867145840736
691.549,10.575,693.428145840736
692.108,11.425,693.987145840736
692.67,12.275,694.549145840736
693.231,11.375,695.110145840736
693.79,10.7,695.669145840736
694.352,12.075,696.231145840736
694.913,12.125,696.792145840736
695.472,11.15,697.351145840736
696.033,10.4,697.912145840736
696.592,10.75,698.471145840736
697.153,10.425,699.032145840736
697.714,11.3,699.593145840736
698.273,10.5,700.152145840736
698.834,10.95,700.713145840736
699.393,11.55,701.272145840736
699.954,10.4,701.833145840736
700.513,10.725,702.392145840736
701.074,11.525,702.953145840736
701.632,10.3,703.511145840736
702.193,10.975,704.072145840736
702.752,11.2,704.631145840736
703.313,10.9,705.192145840736
703.871,10.65,705.750145840736
704.432,10.85,706.311145840736
704.99,10.5,706.869145840736
705.551,11.075,707.430145840736
706.109,11.125,707.988145840736
706.668,10.475,708.547145840736
707.228,10.35,709.107145840736
707.787,10.775,709.666145840736
708.347,10.7,710.226145840736
708.905,10.25,710.784145840736
709.464,11.05,711.343145840736
710.024,11.05,711.903145840736
710.582,10.05,712.461145840736
711.14,10.725,713.019145840736
711.7,10.5,713.579145840736
712.259,10.45,714.138145840736
712.817,10.625,714.696145840736
713.377,11.1,715.256145840736
713.935,10.175,715.814145840736
714.493,9.75,716.372145840736
715.051,11.05,716.930145840736
715.611,10.5,717.490145840736
716.168,10.2,718.047145840736
716.726,11.425,718.605145840736
717.284,10.05,719.163145840736
717.844,9.7,719.723145840736
718.402,10.825,720.281145840736
718.959,10.15,720.838145840736
719.517,9.55,721.396145840736
720.075,10.425,721.954145840736
720.632,10.45,722.511145840736
721.192,9.75,723.071145840736
721.749,9.75,723.628145840736
722.307,10.175,724.186145840736
722.864,9.95,724.743145840736
723.422,9.525,725.301145840736
723.979,10.425,725.858145840736
724.537,10.15,726.416145840736
725.094,10.65,726.973145840736
725.651,10.425,727.530145840736
726.21,10.525,728.089145840736
726.768,9.75,728.647145840736
727.325,9.65,729.204145840736
727.882,9.7,729.761145840736
728.439,10.075,730.318145840736
728.996,10.8,730.875145840736
729.553,11.275,731.432145840736
730.11,10.65,731.989145840736
730.667,9.7,732.546145840736
731.224,9.9,733.103145840736
731.781,11.3,733.660145840736
732.338,10.525,734.217145840736
732.893,10.225,734.772145840736
733.45,9.375,735.329145840736
734.007,10.075,735.886145840736
734.563,10.65,736.442145840736
735.12,11.275,736.999145840736
735.677,9.85,737.556145840736
736.233,11.175,738.112145840736
736.79,9.65,738.669145840736
737.346,10.95,739.225145840736
737.901,10.55,739.780145840736
738.458,10.65,740.337145840736
739.014,10.125,740.893145840736
739.57,10.45,741.449145840736
