wavenumber,counts,wavenumber_adjusted
228.502,0.166667,228.399431908724
228.886,0.193333,228.783267008011
229.269,0.19,229.166102536728
229.652,0.21,229.548938065445
230.036,0.203333,229.932773164732
230.419,0.196667,230.315608693449
230.802,0.173333,230.698444222166
231.186,0.203333,231.082279321453
231.569,0.205,231.46511485017
231.952,0.186667,231.847950378887
232.336,0.161667,232.231785478174
232.719,0.17,232.614621006891
233.102,0.206667,232.997456535608
233.485,0.2,233.380292064324
233.868,0.196667,233.763127593041
234.252,0.206667,234.146962692329
234.635,0.22,234.529798221045
235.018,0.22,234.912633749762
235.401,0.226667,235.295469278479
235.783,0.211667,235.677305236624
236.166,0.205,236.060140765341
236.549,0.208333,236.442976294058
236.932,0.198333,236.825811822774
237.315,0.18,237.208647351491
237.698,0.23,237.591482880208
238.081,0.176667,237.974318408924
238.464,0.176667,238.357153937641
238.845,0.178333,238.737990325215
239.228,0.2,239.120825853932
239.611,0.193333,239.503661382649
239.994,0.183333,239.886496911365
240.375,0.21,240.26733329894
240.758,0.188333,240.650168827657
241.141,0.183333,241.033004356373
241.524,0.193333,241.41583988509
241.905,0.208333,241.796676272664
242.288,0.201667,242.179511801381
242.67,0.216667,242.561347759527
243.053,0.206667,242.944183288243
243.434,0.183333,243.325019675818
243.817,0.183333,243.707855204535
244.2,0.19,244.090690733251
244.581,0.198333,244.471527120826
244.964,0.206667,244.854362649542
245.346,0.18,245.236198607688
245.727,0.213333,245.617034995263
246.11,0.183333,245.999870523979
246.491,0.193333,246.380706911554
246.874,0.225,246.76354244027
247.256,0.21,247.145378398416
247.637,0.2,247.526214785991
248.02,0.205,247.909050314707
248.401,0.19,248.289886702282
248.783,0.205,248.671722660427
249.164,0.213333,249.052559048002
249.546,0.205,249.434395006147
249.927,0.218333,249.815231393722
250.31,0.183333,250.198066922439
250.691,0.2,250.578903310013
251.073,0.216667,250.960739268159
251.454,0.19,251.341575655733
251.836,0.201667,251.723411613879
252.217,0.208333,252.104248001453
252.599,0.183333,252.486083959599
252.98,0.18,252.866920347174
253.362,0.191667,253.248756305319
253.743,0.2,253.629592692894
254.124,0.206667,254.010429080468
254.506,0.203333,254.392265038614
254.886,0.183333,254.772101855617
255.267,0.175,255.152938243192
255.649,0.216667,255.534774201337
256.03,0.19,255.915610588912
256.41,0.208333,256.295447405915
256.792,0.221667,256.677283364061
257.173,0.19,257.058119751636
257.554,0.22,257.43895613921
257.936,0.22,257.820792097356
258.316,0.19,258.200628914359
258.697,0.221667,258.581465301934
259.077,0.216667,258.961302118937
259.459,0.166667,259.343138077083
259.839,0.186667,259.722974894086
260.22,0.208333,260.103811281661
260.6,0.186667,260.483648098664
260.982,0.213333,260.86548405681
261.362,0.203333,261.245320873813
261.743,0.21,261.626157261388
262.123,0.21,262.005994078391
262.503,0.196667,262.385830895395
262.884,0.201667,262.766667282969
263.265,0.216667,263.147503670544
263.646,0.213333,263.528340058118
264.026,0.195,263.908176875122
264.406,0.195,264.288013692125
264.786,0.206667,264.667850509129
265.166,0.195,265.047687326132
265.547,0.191667,265.428523713707
265.927,0.176667,265.80836053071
266.307,0.18,266.188197347714
266.687,0.218333,266.568034164717
267.067,0.213333,266.947870981721
267.447,0.196667,267.327707798724
267.827,0.208333,267.707544615728
268.207,0.196667,268.087381432731
268.587,0.205,268.467218249735
268.967,0.206667,268.847055066738
269.347,0.173333,269.226891883742
269.727,0.211667,269.606728700745
270.107,0.15,269.986565517749
270.487,0.206667,270.366402334752
270.867,0.181667,270.746239151755
271.247,0.205,271.126075968759
271.626,0.201667,271.504913215191
272.006,0.19,271.884750032195
272.386,0.198333,272.264586849198
272.766,0.203333,272.644423666202
273.144,0.221667,273.022261342063
273.524,0.205,273.402098159067
273.904,0.233333,273.78193497607
274.284,0.22,274.161771793074
274.663,0.243333,274.540609039506
275.043,0.225,274.920445856509
275.421,0.205,275.298283532371
275.801,0.215,275.678120349374
276.18,0.2,276.056957595807
276.56,0.206667,276.43679441281
276.938,0.2,276.814632088671
277.318,0.201667,277.194468905675
277.697,0.218333,277.573306152107
278.077,0.21,277.953142969111
278.455,0.173333,278.330980644972
278.834,0.211667,278.709817891405
279.214,0.21,279.089654708408
279.592,0.21,279.467492384269
279.971,0.236667,279.846329630702
280.351,0.2,280.226166447705
280.729,0.216667,280.604004123567
281.108,0.216667,280.982841369999
281.487,0.195,281.361678616431
281.865,0.223333,281.739516292293
282.245,0.196667,282.119353109296
282.622,0.186667,282.496191214587
283.002,0.191667,282.87602803159
283.381,0.24,283.254865278022
283.759,0.223333,283.632702953884
284.138,0.206667,284.011540200316
284.516,0.176667,284.389377876178
284.895,0.183333,284.76821512261
285.273,0.213333,285.146052798471
285.652,0.21,285.524890044904
286.03,0.201667,285.902727720765
286.409,0.166667,286.281564967198
286.786,0.2,286.658403072488
287.165,0.18,287.03724031892
287.543,0.183333,287.415077994782
287.922,0.226667,287.793915241214
288.3,0.201667,288.171752917075
288.677,0.188333,288.548591022366
289.056,0.213333,288.927428268798
289.434,0.183333,289.305265944659
289.813,0.215,289.684103191092
290.19,0.186667,290.060941296382
290.568,0.191667,290.438778972243
290.947,0.193333,290.817616218676
291.324,0.213333,291.194454323966
291.701,0.213333,291.571292429256
292.08,0.21,291.950129675689
292.458,0.21,292.32796735155
292.835,0.206667,292.70480545684
293.214,0.223333,293.083642703273
293.591,0.215,293.460480808563
293.968,0.21,293.837318913853
294.346,0.223333,294.215156589715
294.724,0.196667,294.592994265576
295.102,0.22,294.970831941437
295.479,0.201667,295.347670046728
295.856,0.211667,295.724508152018
296.235,0.203333,296.10334539845
296.612,0.216667,296.480183503741
296.989,0.173333,296.857021609031
297.366,0.218333,297.233859714321
297.743,0.206667,297.610697819612
298.12,0.2,297.987535924902
298.499,0.218333,298.366373171334
298.876,0.218333,298.743211276625
299.253,0.193333,299.120049381915
299.63,0.17,299.496887487205
300.007,0.195,299.873725592495
300.384,0.225,300.250563697786
300.761,0.186667,300.627401803076
301.138,0.19,301.004239908366
301.515,0.173333,301.381078013657
301.892,0.186667,301.757916118947
302.269,0.213333,302.134754224237
302.646,0.211667,302.511592329527
303.022,0.216667,302.887430864247
303.399,0.235,303.264268969537
303.776,0.206667,303.641107074827
304.153,0.2,304.017945180118
304.53,0.245,304.394783285408
304.906,0.215,304.770621820127
305.283,0.205,305.147459925417
305.66,0.21,305.524298030708
306.037,0.205,305.901136135998
306.413,0.183333,306.276974670717
306.79,0.21,306.653812776007
307.167,0.183333,307.030650881298
307.543,0.216667,307.406489416017
307.92,0.183333,307.783327521307
308.295,0.223333,308.158166485455
308.672,0.206667,308.535004590746
309.048,0.226667,308.910843125465
309.425,0.238333,309.287681230755
309.801,0.193333,309.663519765474
310.178,0.198333,310.040357870765
310.553,0.21,310.415196834913
310.929,0.208333,310.791035369632
311.306,0.206667,311.167873474922
311.682,0.21,311.543712009642
312.057,0.198333,311.91855097379
312.433,0.215,312.294389508509
312.81,0.19,312.671227613799
313.186,0.21,313.047066148518
313.561,0.2,313.421905112667
313.937,0.166667,313.797743647386
314.314,0.243333,314.174581752676
314.688,0.205,314.548421146253
315.065,0.216667,314.925259251544
315.441,0.186667,315.301097786263
315.816,0.216667,315.675936750411
316.192,0.17,316.05177528513
316.568,0.243333,316.427613819849
316.943,0.19,316.802452783998
317.319,0.196667,317.178291318717
317.694,0.21,317.553130282865
318.07,0.223333,317.928968817584
318.446,0.196667,318.304807352303
318.821,0.21,318.679646316452
319.197,0.21,319.055484851171
319.571,0.2,319.429324244748
319.947,0.193333,319.805162779467
320.322,0.183333,320.180001743615
320.698,0.2,320.555840278335
321.072,0.203333,320.929679671912
321.448,0.191667,321.305518206631
321.823,0.215,321.680357170779
322.199,0.228333,322.056195705498
322.573,0.19,322.430035099075
322.948,0.201667,322.804874063223
323.323,0.203333,323.179713027372
323.698,0.216667,323.55455199152
324.074,0.185,323.930390526239
324.448,0.24,324.304229919816
324.822,0.206667,324.678069313393
325.198,0.186667,325.053907848112
325.572,0.143333,325.42774724169
325.948,0.176667,325.803585776409
326.322,0.213333,326.177425169986
326.697,0.181667,326.552264134134
327.072,0.201667,326.927103098282
327.447,0.218333,327.30194206243
327.821,0.2,327.675781456008
328.195,0.211667,328.049620849585
328.57,0.225,328.424459813733
328.945,0.226667,328.799298777881
329.319,0.216667,329.173138171458
329.693,0.203333,329.546977565035
330.068,0.18,329.921816529183
330.442,0.196667,330.29565592276
330.816,0.215,330.669495316337
331.191,0.22,331.044334280486
331.565,0.196667,331.418173674063
331.94,0.203333,331.793012638211
332.314,0.195,332.166852031788
332.688,0.236667,332.540691425365
333.062,0.22,332.914530818942
333.436,0.18,333.288370212519
333.81,0.215,333.662209606096
334.184,0.203333,334.036048999674
334.559,0.2,334.410887963822
334.933,0.231667,334.784727357399
335.307,0.183333,335.158566750976
335.68,0.21,335.531406573982
336.054,0.205,335.905245967559
336.428,0.213333,336.279085361136
336.802,0.196667,336.652924754713
337.175,0.223333,337.025764577719
337.549,0.153333,337.399603971296
337.923,0.215,337.773443364873
338.296,0.153333,338.14628318788
338.67,0.233333,338.520122581457
339.044,0.208333,338.893961975034
339.417,0.215,339.26680179804
339.791,0.17,339.640641191617
340.165,0.223333,340.014480585194
340.538,0.206667,340.3873204082
340.912,0.211667,340.761159801777
341.284,0.203333,341.133000054212
341.657,0.216667,341.505839877218
342.031,0.193333,341.879679270795
342.404,0.215,342.252519093801
342.778,0.19,342.626358487378
343.151,0.21,342.999198310384
343.525,0.213333,343.373037703962
343.897,0.2,343.744877956396
344.27,0.146667,344.117717779403
344.643,0.2,344.490557602409
345.017,0.235,344.864396995986
345.39,0.146667,345.237236818992
345.762,0.18,345.609077071427
346.135,0.2,345.981916894433
346.509,0.186667,346.35575628801
346.882,0.191667,346.728596111016
347.254,0.2,347.100436363451
347.627,0.206667,347.473276186457
348,0.206667,347.846116009463
348.373,0.195,348.218955832469
348.745,0.19,348.590796084904
349.118,0.215,348.96363590791
349.491,0.22,349.336475730916
349.863,0.193333,349.708315983351
350.236,0.21,350.081155806357
350.608,0.191667,350.452996058792
350.981,0.183333,350.825835881798
351.354,0.206667,351.198675704804
351.725,0.201667,351.569516386668
352.098,0.211667,351.942356209674
352.47,0.203333,352.314196462109
352.843,0.171667,352.687036285115
353.216,0.18,353.059876108121
353.587,0.21,353.430716789985
353.96,0.203333,353.803556612991
354.332,0.19,354.175396865426
354.705,0.176667,354.548236688432
355.076,0.195,354.919077370296
355.449,0.185,355.291917193302
355.82,0.196667,355.662757875166
356.193,0.15,356.035597698172
356.564,0.191667,356.406438380036
356.936,0.17,356.778278632471
357.308,0.218333,357.150118884906
357.68,0.253333,357.521959137341
358.052,0.196667,357.893799389776
358.424,0.18,358.265639642211
358.795,0.206667,358.636480324075
359.168,0.226667,359.009320147081
359.539,0.198333,359.380160828945
359.911,0.223333,359.75200108138
360.283,0.198333,360.123841333815
360.654,0.193333,360.494682015679
361.026,0.18,360.866522268114
361.397,0.216667,361.237362949977
361.769,0.208333,361.609203202412
362.14,0.223333,361.980043884276
362.512,0.193333,362.351884136711
362.883,0.206667,362.722724818575
363.254,0.19,363.093565500439
363.625,0.193333,363.464406182303
363.998,0.205,363.837246005309
364.369,0.19,364.208086687173
364.74,0.203333,364.578927369037
365.111,0.203333,364.949768050901
365.483,0.18,365.321608303336
365.854,0.21,365.6924489852
366.225,0.158333,366.063289667064
366.596,0.208333,366.434130348928
366.966,0.188333,366.80397146022
367.337,0.213333,367.174812142084
367.708,0.181667,367.545652823948
368.08,0.203333,367.917493076383
368.451,0.225,368.288333758247
368.822,0.181667,368.659174440111
369.193,0.196667,369.030015121975
369.563,0.2,369.399856233268
369.934,0.188333,369.770696915132
370.305,0.191667,370.141537596996
370.675,0.185,370.511378708289
371.046,0.13,370.882219390152
371.417,0.19,371.253060072016
371.787,0.198333,371.622901183309
372.158,0.213333,371.993741865173
372.528,0.19,372.363582976466
372.899,0.205,372.73442365833
373.269,0.2,373.104264769623
373.64,0.205,373.475105451487
374.01,0.185,373.84494656278
374.381,0.216667,374.215787244643
374.751,0.2,374.585628355936
375.122,0.208333,374.9564690378
375.491,0.195,375.325310578522
375.861,0.193333,375.695151689815
376.232,0.196667,376.065992371679
376.602,0.195,376.435833482972
376.972,0.18,376.805674594265
377.343,0.21,377.176515276128
377.713,0.19,377.546356387421
378.082,0.21,377.915197928143
378.452,0.166667,378.285039039436
378.822,0.163333,378.654880150729
379.193,0.186667,379.025720832593
379.562,0.19,379.394562373315
379.932,0.211667,379.764403484607
380.302,0.218333,380.1342445959
380.672,0.216667,380.504085707193
381.041,0.186667,380.872927247915
381.411,0.205,381.242768359208
381.781,0.228333,381.612609470501
382.151,0.186667,381.982450581793
382.52,0.193333,382.351292122515
382.89,0.186667,382.721133233808
383.26,0.18,383.090974345101
383.629,0.195,383.459815885823
383.999,0.193333,383.829656997116
384.367,0.206667,384.197498967266
384.737,0.19,384.567340078559
385.107,0.18,384.937181189852
385.476,0.183333,385.306022730574
385.846,0.19,385.675863841867
386.214,0.16,386.043705812017
386.584,0.191667,386.41354692331
386.954,0.215,386.783388034603
387.322,0.218333,387.151230004754
387.692,0.203333,387.521071116047
388.06,0.178333,387.888913086197
388.43,0.19,388.25875419749
388.799,0.18,388.627595738212
389.168,0.185,388.996437278934
389.537,0.2,389.365278819656
389.906,0.206667,389.734120360377
390.275,0.193333,390.102961901099
390.643,0.168333,390.47080387125
391.013,0.206667,390.840644982543
391.381,0.18,391.208486952694
391.751,0.216667,391.578328063986
392.119,0.173333,391.946170034137
392.487,0.203333,392.314012004288
392.857,0.2,392.683853115581
393.225,0.216667,393.051695085731
393.593,0.143333,393.419537055882
393.962,0.203333,393.788378596604
394.33,0.195,394.156220566755
394.698,0.2,394.524062536905
395.068,0.213333,394.893903648198
395.436,0.18,395.261745618349
395.804,0.22,395.6295875885
396.173,0.2,395.998429129222
396.541,0.205,396.366271099372
396.909,0.191667,396.734113069523
397.277,0.186667,397.101955039674
397.647,0.188333,397.471796150967
398.015,0.203333,397.839638121117
398.382,0.16,398.206480520697
398.75,0.206667,398.574322490848
399.118,0.171667,398.942164460998
399.487,0.163333,399.31100600172
399.855,0.201667,399.678847971871
400.223,0.185,400.046689942022
400.591,0.173333,400.414531912172
400.959,0.195,400.782373882323
401.326,0.153333,401.149216281903
401.694,0.183333,401.517058252054
402.062,0.208333,401.884900222204
402.429,0.18,402.251742621784
402.799,0.215,402.621583733077
403.166,0.186667,402.988426132657
403.534,0.18,403.356268102807
403.902,0.2,403.724110072958
404.269,0.201667,404.090952472538
404.637,0.206667,404.458794442688
405.004,0.206667,404.825636842268
405.372,0.173333,405.193478812419
405.739,0.19,405.560321211998
406.107,0.18,405.928163182149
406.474,0.208333,406.295005581729
406.842,0.208333,406.66284755188
407.208,0.195,407.028690380888
407.575,0.183333,407.395532780468
407.943,0.211667,407.763374750619
408.31,0.213333,408.130217150198
408.678,0.173333,408.498059120349
409.045,0.196667,408.864901519929
409.412,0.166667,409.231743919508
409.78,0.21,409.599585889659
410.147,0.175,409.966428289239
410.513,0.198333,410.332271118247
410.88,0.18,410.699113517827
411.247,0.186667,411.065955917407
411.615,0.196667,411.433797887557
411.982,0.19,411.800640287137
412.348,0.2,412.166483116146
412.715,0.208333,412.533325515725
413.082,0.198333,412.900167915305
413.449,0.173333,413.267010314885
413.815,0.195,413.632853143893
414.182,0.171667,413.999695543473
414.549,0.205,414.366537943053
414.916,0.17,414.733380342632
415.282,0.14,415.099223171641
415.649,0.173333,415.466065571221
416.016,0.18,415.8329079708
416.382,0.19,416.198750799809
416.749,0.185,416.565593199389
417.116,0.208333,416.932435598968
417.481,0.193333,417.297278857406
417.848,0.208333,417.664121256985
418.214,0.208333,418.029964085994
418.581,0.213333,418.396806485574
418.947,0.186667,418.762649314582
419.313,0.185,419.128492143591
419.68,0.195,419.495334543171
420.045,0.211667,419.860177801608
420.412,0.18,420.227020201188
420.777,0.181667,420.591863459625
421.144,0.191667,420.958705859205
421.509,0.208333,421.323549117643
421.876,0.186667,421.690391517222
422.242,0.183333,422.056234346231
422.608,0.16,422.422077175239
422.974,0.183333,422.787920004248
423.34,0.203333,423.153762833257
423.705,0.193333,423.518606091694
424.071,0.16,423.884448920703
424.437,0.186667,424.250291749711
424.803,0.185,424.61613457872
425.169,0.176667,424.981977407729
425.534,0.181667,425.346820666166
425.899,0.175,425.711663924604
426.266,0.173333,426.078506324183
426.631,0.161667,426.443349582621
426.996,0.165,426.808192841059
427.363,0.16,427.175035240638
427.728,0.195,427.539878499076
428.093,0.165,427.904721757513
428.459,0.16,428.270564586522
428.824,0.153333,428.635407844959
429.189,0.165,429.000251103397
429.554,0.178333,429.365094361834
429.92,0.183333,429.730937190843
430.285,0.155,430.095780449281
430.65,0.183333,430.460623707718
431.015,0.176667,430.825466966156
431.38,0.173333,431.190310224593
431.746,0.178333,431.556153053602
432.111,0.176667,431.920996312039
432.476,0.186667,432.285839570477
432.841,0.188333,432.650682828915
433.206,0.186667,433.015526087352
433.57,0.198333,433.379369775219
433.937,0.2,433.746212174798
434.301,0.208333,434.110055862665
434.666,0.183333,434.474899121102
435.031,0.195,434.83974237954
435.395,0.21,435.203586067406
435.76,0.185,435.568429325844
436.125,0.181667,435.933272584281
436.489,0.176667,436.297116272148
436.854,0.173333,436.661959530585
437.218,0.19,437.025803218452
437.583,0.203333,437.390646476889
437.948,0.173333,437.755489735327
438.312,0.173333,438.119333423194
438.677,0.185,438.484176681631
439.041,0.163333,438.848020369498
439.406,0.19,439.212863627935
439.77,0.173333,439.576707315802
440.135,0.215,439.941550574239
440.499,0.206667,440.305394262106
440.863,0.163333,440.669237949972
441.228,0.171667,441.03408120841
