x y
657.991146 1.335768
658.555146 1.685285
659.119146 2.484803
659.684146 2.659319
660.248146 1.808836
660.811146 1.358354
661.374146 2.157873
661.940146 2.307388
662.503146 -0.093094
663.066146 1.781424
663.630146 2.030942
664.193146 2.180460
664.758146 1.879976
665.321146 2.354494
665.884146 2.529013
666.447146 3.028531
667.010146 3.328049
667.575146 2.502565
668.138146 2.327084
668.701146 2.601602
669.264146 3.676120
669.827146 1.450638
670.390146 3.000156
670.953146 3.324674
671.515146 2.449193
672.078146 3.248711
672.641146 2.123230
673.204146 3.372748
673.768146 3.072265
674.331146 1.696783
674.893146 2.546302
675.456146 3.470820
676.018146 3.795339
676.581146 3.919857
677.143146 2.394376
677.706146 3.243895
678.266146 2.443415
678.828146 2.717934
679.390146 2.617453
679.953146 2.341972
680.515146 2.366491
681.077146 2.366010
681.639146 2.190529
682.201146 1.765048
682.763146 2.639567
683.325146 2.114086
683.887146 1.463605
684.447146 1.838125
685.009146 2.487644
685.571146 1.087163
686.133146 0.936682
686.695146 1.836201
687.255146 1.260722
687.816146 1.260242
688.378146 1.159761
688.940146 0.684280
689.501146 1.458800
690.061146 1.858320
690.623146 2.107840
691.184146 1.832359
691.746146 1.056878
692.305146 0.256400
692.867146 1.080919
693.428146 -0.094561
693.987146 0.879960
694.549146 0.679479
695.110146 0.778999
695.669146 0.853521
696.231146 -0.371960
696.792146 -0.072440
697.351146 -0.797919
697.912146 0.551601
698.471146 -0.023877
699.032146 -0.199357
699.593146 -0.324838
700.152146 0.049684
700.713146 -1.750796
701.272146 0.923725
701.833146 0.648245
702.392146 0.972767
702.953146 0.772287
703.511146 -0.903191
704.072146 -0.153671
704.631146 -1.129149
705.192146 -0.079630
705.750146 0.494893
706.311146 -0.355587
706.869146 -0.406065
707.430146 0.018455
707.988146 -0.457022
708.547146 0.792499
709.107146 -0.307980
709.666146 -0.208459
710.226146 -0.058938
710.784146 0.665585
711.343146 0.190106
711.903146 -0.810373
712.461146 -0.160851
713.019146 0.338672
713.579146 0.138192
714.138146 -1.112286
714.696146 0.262236
715.256146 -0.438243
715.814146 -0.738720
716.372146 0.160802
716.930146 -0.064676
717.490146 -1.115155
718.047146 -1.115632
718.605146 -0.516109
719.163146 -0.041587
719.723146 -0.567066
720.281146 -1.242544
720.838146 -1.018020
721.396146 -0.918498
721.954146 -0.168975
722.511146 -0.519452
723.071146 -0.594931
723.628146 -0.620408
724.186146 -0.720886
724.743146 0.353638
725.301146 0.553160
725.858146 -0.047317
726.416146 -0.872794
726.973146 0.176729
727.530146 -0.748748
728.089146 -1.449226
728.647146 -1.474704
729.204146 -0.825180
729.761146 -1.075657
730.318146 -0.701134
730.875146 -0.926611
731.432146 -0.377087
731.989146 -0.777564
732.546146 -0.753041
733.103146 -0.978517
733.660146 -1.378994
734.217146 -0.654471
734.772146 0.370054
735.329146 -0.730423
735.886146 0.594101
736.442146 -0.606375
736.999146 0.093148
737.556146 -0.357329
738.112146 -1.557804
738.669146 -0.683281
739.225146 0.116243
739.780146 0.640768
740.337146 -0.759709
740.893146 -0.510185
741.449146 -1.810660
742.006146 0.063863
742.562146 0.288387
743.117146 0.012912
743.673146 -0.712564
744.229146 -0.263040
744.785146 -0.613516
745.340146 -1.388991
745.896146 -0.789466
746.452146 -1.264942
747.008146 -1.265418
747.562146 -0.215892
748.118146 -0.491368
748.674146 -0.041844
749.228146 -1.042318
749.784146 -0.392794
750.340146 -0.368270
750.894146 -0.468744
751.450146 -0.394220
752.003146 -0.094693
752.559146 -0.420169
753.115146 -0.070645
753.669146 0.178881
754.224146 -0.771594
754.778146 -0.222068
755.333146 0.552457
755.889146 0.501981
756.442146 0.176508
756.998146 -0.323968
757.551146 0.575559
758.107146 -0.449917
758.660146 -0.275391
759.216146 -0.400866
759.769146 -0.351340
760.324146 -0.701815
760.877146 0.172712
761.431146 -0.877762
761.986146 -0.553237
762.539146 -0.428710
763.094146 0.070815
763.647146 1.070341
764.202146 1.269866
764.755146 -0.305607
765.308146 -0.981080
765.863146 0.243445
766.416146 1.067971
766.969146 -0.307502
767.524146 0.492023
768.077146 -0.258450
768.629146 0.116077
769.184146 -1.009398
769.737146 0.565129
770.290146 0.889656
770.844146 0.339182
771.397146 -0.336292
771.949146 0.763236
772.502146 0.962763
773.056146 0.562288
773.609146 -0.038185
774.161146 0.136343
774.714146 1.010869
775.266146 0.810397
775.820146 0.434923
776.373146 -0.465550
776.925146 0.733977
777.477146 -0.341495
778.029146 -0.041968
778.582146 0.507559
779.134146 -0.217913
779.688146 0.681612
780.240146 0.681140
780.792146 0.955668
781.344146 0.180195
781.896146 0.454723
782.448146 -0.020750
783.000146 1.303778
783.552146 1.778305
784.103146 1.652834
784.655146 1.377361
785.207146 0.601889
785.759146 0.426416
786.310146 0.600945
786.862146 0.100472
