x sto yy 4 5,y sto yy 4 5,x sto xx 4 5,y sto xx 4 5,x sto xx 8 2,y sto xx 8 2,x sto BULK,y sto BULK,x sto xy 8 2,y sto xy 8 2,x sto yx 8 2,y sto yx 8 2
563.566145840736,0.2413803067639793,571.017145840736,0.169177664259076,563.566145840736,0.1730599811135205,341.657,81.00378493866982,563.566145840736,0.0011127896300556,563.566145840736,-0.022478376945732403
564.139145840736,0.2349822137654487,571.590145840736,0.1695858869366788,564.139145840736,0.1659476056465143,342.031,81.10437875030608,564.139145840736,0.0013648492912683,564.139145840736,-0.022177614220718844
564.713145840736,0.2285482136720063,572.163145840736,0.1700144031533544,564.713145840736,0.1587963399925565,342.404,81.20353003565049,564.713145840736,0.0016163305143893,564.713145840736,-0.021868028936291584
565.286145840736,0.2221092562244507,572.736145840736,0.1704633473829109,565.286145840736,0.1516409595718491,342.778,81.30139428124971,565.286145840736,0.0018661691668098,565.286145840736,-0.021550908380753686
565.860145840736,0.2156519447979328,573.306145840736,0.170930353748762,565.860145840736,0.1444669352290928,343.151,81.3970849593243,565.860145840736,0.0021150625478273,565.860145840736,-0.02122534698112366
566.433145840736,0.2092083597754593,573.879145840736,0.1714204949920191,566.433145840736,0.1373102453258452,343.525,81.49076377176416,566.433145840736,0.0023619818734099,566.433145840736,-0.02089267280505247
567.006145840736,0.2027773421735411,574.452145840736,0.1719315358819872,567.006145840736,0.1301699124801514,343.897,81.58135432365061,567.006145840736,0.0026072126999922,567.006145840736,-0.020552512354668817
567.580145840736,0.1963583366284333,575.025145840736,0.1724636560616924,567.580145840736,0.1230456188662216,344.27,81.66927883942498,567.580145840736,0.0028510401569999,567.580145840736,-0.020204433797043286
568.153145840736,0.1899848317459894,575.596145840736,0.1730150771320118,568.153145840736,0.1159747990788258,344.643,81.75398797987549,568.153145840736,0.003092487180382,568.153145840736,-0.019849825491914164
568.726145840736,0.1836572219113647,576.169145840736,0.1735898622555872,568.726145840736,0.1089581214780688,345.017,81.83541057193538,568.726145840736,0.0033318629570452,568.726145840736,-0.019488257512157325
