x y
635.945146 0.797209
636.510146 1.598152
637.077146 0.774099
637.643146 1.000043
638.208146 1.300986
638.775146 1.551932
639.342146 -0.297121
639.907146 0.703822
640.473146 1.254766
641.040146 -0.219287
641.605146 1.281656
642.171146 0.757600
642.736146 0.433543
643.302146 0.884488
643.869146 1.085434
644.433146 0.961375
645.000146 0.512322
645.564146 1.713263
646.130146 0.514207
646.695146 -0.109850
647.261146 1.066095
647.825146 0.667036
648.391146 1.367981
648.956146 0.593924
649.522146 0.869868
650.086146 0.845810
650.652146 1.346754
651.216146 0.197696
651.782146 0.973640
652.346146 0.649581
652.910146 0.850523
653.476146 1.376467
654.040146 1.627409
654.605146 1.103352
655.169146 0.854293
655.733146 1.855234
656.299146 1.156179
656.862146 1.332118
657.426146 0.958060
657.991146 0.209003
658.555146 1.259944
659.119146 1.160885
659.684146 0.361828
660.248146 1.737769
660.811146 1.638709
661.374146 0.989649
661.940146 2.115593
662.503146 0.591533
663.066146 2.717472
663.630146 2.668414
664.193146 2.069353
664.758146 2.670296
665.321146 1.796236
665.884146 1.972175
666.447146 1.848115
667.010146 1.324055
667.575146 2.074998
668.138146 1.950937
668.701146 2.176877
669.264146 2.777816
669.827146 1.303756
670.390146 2.104696
670.953146 1.555635
671.515146 2.981573
672.078146 2.882513
672.641146 2.183452
673.204146 2.209392
673.768146 2.685333
674.331146 1.611273
674.893146 2.762211
675.456146 3.438150
676.018146 2.789088
676.581146 1.515028
677.143146 1.640966
677.706146 2.016905
678.266146 1.342840
678.828146 1.993778
679.390146 1.219716
679.953146 1.145656
680.515146 1.096593
681.077146 1.797531
681.639146 2.223469
682.201146 1.699407
682.763146 0.700345
683.325146 1.176283
683.887146 1.902221
684.447146 0.428156
685.009146 0.804094
685.571146 0.555032
686.133146 1.080969
686.695146 1.231907
687.255146 1.057842
687.816146 0.158778
688.378146 0.284716
688.940146 -0.289346
689.501146 -0.463410
690.061146 0.937525
690.623146 1.338463
691.184146 0.064399
691.746146 -0.634663
692.305146 0.866270
692.867146 0.542208
693.428146 -1.206856
693.987146 -0.355923
694.549146 0.495015
695.110146 -0.404049
695.669146 -1.078116
696.231146 0.297822
696.792146 0.348759
697.351146 -0.625308
697.912146 -1.374372
698.471146 -1.023439
699.032146 -1.347503
699.593146 -0.471567
700.152146 -1.270634
700.713146 -0.819698
701.272146 -0.218765
701.833146 -1.367828
702.392146 -1.041895
702.953146 -0.240959
703.511146 -1.465028
704.072146 -0.789092
704.631146 -0.563159
705.192146 -0.862222
705.750146 -1.111291
706.311146 -0.910355
706.869146 -1.259424
707.430146 -0.683487
707.988146 -0.632556
708.547146 -1.281623
709.107146 -1.405689
709.666146 -0.979756
710.226146 -1.053821
710.784146 -1.502890
711.343146 -0.701957
711.903146 -0.701022
712.461146 -1.700091
713.019146 -1.024160
713.579146 -1.248225
714.138146 -1.297292
714.696146 -1.121361
715.256146 -0.645426
715.814146 -1.569495
716.372146 -1.993564
716.930146 -0.692633
717.490146 -1.241698
718.047146 -1.540768
718.605146 -0.314837
719.163146 -1.688906
719.723146 -2.037971
720.281146 -0.912040
720.838146 -1.586110
721.396146 -2.185179
721.954146 -1.309248
722.511146 -1.283318
723.071146 -1.982384
723.628146 -1.981454
724.186146 -1.555523
724.743146 -1.779593
725.301146 -2.203662
725.858146 -1.302732
726.416146 -1.576801
726.973146 -1.075872
727.530146 -1.299942
728.089146 -1.199009
728.647146 -1.973078
729.204146 -2.072148
729.761146 -2.021219
730.318146 -1.645289
730.875146 -0.919359
731.432146 -0.443430
731.989146 -1.067500
732.546146 -2.016571
733.103146 -1.815641
733.660146 -0.414711
734.217146 -1.188782
734.772146 -1.487856
735.329146 -2.336926
735.886146 -1.635996
736.442146 -1.060069
736.999146 -0.434139
737.556146 -1.858209
738.112146 -0.532281
738.669146 -2.056352
739.225146 -0.755424
739.780146 -1.154498
740.337146 -1.053568
740.893146 -1.577640
741.449146 -1.251712
742.006146 -1.900783
742.562146 -0.149855
743.117146 -1.048928
743.673146 -1.173000
744.229146 -1.047073
744.785146 -1.496145
745.340146 -1.745218
745.896146 -2.094290
746.452146 -0.268363
747.008146 -1.367435
747.562146 -1.991510
748.118146 -0.665582
748.674146 -0.714654
749.228146 -0.238730
749.784146 -1.437802
750.340146 -1.236874
750.894146 -0.435949
751.450146 -1.635021
752.003146 -1.059098
752.559146 -1.233170
753.115146 -1.532242
753.669146 -0.681318
754.224146 -0.830392
754.778146 -1.379467
755.333146 -0.978541
755.889146 -1.227613
756.442146 -0.951690
756.998146 -1.150762
757.551146 -0.124839
758.107146 -0.973911
758.660146 -0.147988
759.216146 -0.772060
759.769146 -0.721137
760.324146 -0.895211
760.877146 -1.119288
761.431146 -1.243364
761.986146 -1.117437
762.539146 -0.166515
763.094146 -0.365588
763.647146 -0.414665
764.202146 -0.438739
764.755146 -0.862816
765.308146 -1.111893
765.863146 -1.010967
766.416146 -0.285044
766.969146 -0.434121
767.524146 -1.158195
768.077146 -0.832272
768.629146 0.268649
769.184146 -0.655425
769.737146 0.145498
770.290146 -0.128579
770.844146 -0.777654
771.397146 -0.451731
771.949146 -0.500810
772.502146 -0.224887
773.056146 -0.298962
773.609146 -0.598040
774.161146 0.402882
774.714146 -0.146195
775.266146 -0.145274
775.820146 0.255650
776.373146 -0.593427
776.925146 -0.017505
777.477146 -0.791584
778.029146 -0.090663
778.582146 -0.339740
779.134146 0.686181
779.688146 -0.187894
780.240146 -0.186973
780.792146 0.213948
781.344146 0.689870
781.896146 -0.084209
782.448146 1.266712
783.000146 0.767633
783.552146 -0.531445
784.103146 0.144474
784.655146 -0.054605
785.207146 -0.203683
785.759146 0.272238
786.310146 -0.301842
786.862146 0.424079
