x y
474.592146 0.850974
475.175146 0.926299
475.756146 1.176622
476.337146 1.476945
476.920146 1.527269
477.501146 0.577593
478.084146 1.177917
478.665146 1.253240
479.246146 1.378563
479.829146 0.828888
480.410146 1.704211
480.991146 1.454534
481.573146 1.229858
482.154146 1.080181
482.735146 2.255504
483.317146 1.905828
483.898146 1.581151
484.479146 1.606475
485.061146 2.281798
485.642146 1.932122
486.222146 1.807444
486.803146 1.982767
487.385146 2.958091
487.965146 2.633414
488.546146 1.933737
489.126146 2.834060
489.706146 2.934382
490.289146 2.809707
490.869146 2.885029
491.449146 2.935352
492.029146 3.285675
492.609146 3.060997
493.189146 3.536320
493.771146 3.961644
494.351146 3.936966
494.931146 3.462289
495.511146 2.937612
496.091146 3.062934
496.670146 3.788257
497.250146 3.488579
497.830146 3.938902
498.410146 4.439225
498.989146 4.314547
499.569146 5.414869
500.149146 4.915192
500.728146 5.140514
501.308146 6.065837
501.887146 5.466159
502.466146 5.766481
503.046146 6.591804
503.625146 6.542126
504.205146 7.492448
504.784146 7.992770
505.363146 7.693093
505.942146 8.368415
506.522146 8.918737
507.101146 10.469059
507.680146 11.144382
508.259146 11.669704
508.838146 11.595026
509.417146 14.895348
509.994146 14.520669
510.573146 16.470991
511.152146 18.571313
511.730146 19.196635
512.309146 21.746957
512.888146 24.172279
513.465146 27.647600
514.043146 32.372921
514.622146 34.498243
515.201146 40.773566
515.779146 46.623887
516.356146 55.799208
516.934146 67.974530
517.513146 82.599852
518.091146 100.350173
518.668146 126.700494
519.246146 163.650816
519.824146 222.976137
520.401146 311.301458
520.979146 447.501780
521.557146 648.752101
522.133146 911.577422
522.711146 1129.302743
523.290146 1177.903066
523.866146 1017.103386
524.444146 772.603707
525.022146 545.904029
525.598146 376.454349
526.176146 256.704671
526.751146 186.879991
527.329146 139.080312
527.905146 107.355633
528.483146 85.230954
529.061146 69.481276
529.636146 58.156596
530.214146 48.556917
530.790146 41.157238
531.367146 39.257559
531.943146 31.257879
532.520146 28.933200
533.096146 25.633521
533.673146 22.983842
534.249146 20.484162
534.824146 19.909482
535.401146 17.509803
535.977146 15.760123
536.554146 14.810444
537.129146 15.010764
537.706146 12.661085
538.281146 11.886405
538.856146 10.411725
539.434146 9.737047
540.009146 10.837366
540.584146 9.137686
541.161146 8.238007
541.736146 8.763327
542.310146 8.413647
542.887146 6.438967
543.462146 6.639287
544.037146 6.664607
544.614146 5.814928
545.188146 6.140248
545.763146 6.490567
546.338146 5.265887
546.914146 5.866208
547.489146 5.016528
548.063146 4.566847
548.638146 5.092167
549.214146 4.217487
549.789146 4.467807
550.363146 3.793126
550.937146 3.343446
551.512146 3.493766
552.086146 3.419085
552.662146 3.569405
553.236146 2.519725
553.811146 2.670045
554.385146 2.070364
554.959146 1.970683
555.533146 2.471003
556.107146 1.846322
556.681146 2.996641
557.255146 2.171961
557.829146 1.497280
558.403146 2.222599
558.978146 1.772919
559.552146 1.598238
560.126146 1.573558
560.700146 0.748877
561.273146 1.374196
561.847146 0.674515
562.421146 1.024834
562.994146 0.650153
563.566146 0.875471
564.139146 0.825790
564.713146 1.601109
565.286146 0.876428
565.860146 0.776748
566.433146 1.277066
567.006146 0.777385
567.580146 1.077704
568.153146 0.678023
568.726146 0.303342
569.299146 0.428661
569.870146 1.028978
570.443146 -0.020703
571.017146 1.054616
571.590146 -0.295065
572.163146 0.230254
572.736146 0.655573
573.306146 0.055890
573.879146 0.856209
574.452146 0.306527
575.025146 0.281846
575.596146 0.107164
576.169146 -0.842517
576.741146 0.582801
577.314146 0.208120
577.885146 -0.191563
578.457146 -0.216245
579.030146 -0.115926
579.600146 0.134391
580.173146 -0.190290
580.745146 -0.664972
581.316146 0.035346
581.888146 0.410664
582.460146 0.360982
583.031146 -0.463700
583.603146 0.236618
584.175146 -0.413064
584.745146 -1.012747
585.318146 0.287572
585.888146 -0.512111
586.460146 0.213208
587.030146 -0.536475
587.602146 0.613843
588.174146 -0.460839
588.744146 -0.160522
589.316146 -0.710204
589.886146 -0.159887
590.457146 -0.059569
591.027146 -0.234252
591.599146 0.191066
592.169146 0.066384
592.740146 -0.358299
593.310146 0.392018
593.880146 -0.407665
594.451146 0.392653
595.021146 0.467970
595.592146 -0.331712
596.162146 -0.356395
596.731146 0.268921
597.303146 0.519240
597.872146 0.444556
598.443146 -0.255126
599.013146 -0.704809
599.582146 0.545507
600.153146 0.595825
600.722146 -0.528858
601.292146 0.646459
601.863146 1.021776
602.432146 0.847093
603.001146 -0.077591
603.570146 0.472726
604.141146 0.298044
604.710146 0.223360
605.279146 0.698677
605.848146 0.348993
606.418146 0.099310
606.987146 0.874627
607.556146 0.424943
608.125146 0.475260
608.693146 0.450576
609.264146 0.750894
609.833146 1.326210
610.401146 0.801526
610.970146 0.951843
611.538146 1.252159
612.107146 1.677475
612.675146 0.677791
613.246146 1.453109
613.814146 1.578425
614.382146 1.303741
614.951146 1.629057
615.519146 1.504373
616.087146 1.304689
616.655146 2.030005
617.224146 2.655322
617.792146 2.405638
618.360146 1.755954
618.928146 2.331270
619.496146 1.906586
620.064146 0.806902
620.632146 2.057218
621.200146 1.857534
621.767146 2.032849
622.335146 2.083165
622.903146 1.933481
623.471146 2.483797
624.039146 2.784113
624.606146 1.409428
625.174146 2.084744
625.740146 2.535059
626.307146 1.735375
626.875146 1.760691
627.442146 1.761006
628.010146 2.661322
628.577146 1.361638
629.145146 1.436954
629.710146 1.712268
630.277146 1.287583
630.845146 0.837899
631.412146 1.513215
631.979146 0.688530
632.544146 1.538844
633.111146 1.364160
633.679146 1.464476
634.246146 1.114791
634.811146 0.890106
635.378146 0.815421
635.945146 0.315736
636.510146 0.791051
637.077146 1.341366
637.643146 0.716681
638.208146 0.941995
638.775146 1.117311
639.342146 1.442626
639.907146 1.217941
640.473146 0.593255
641.040146 1.118571
641.605146 0.493885
642.171146 0.794200
642.736146 1.019514
643.302146 0.519829
643.869146 0.495145
644.433146 1.045458
645.000146 1.220774
645.564146 0.771088
646.130146 1.271402
646.695146 1.446717
647.261146 0.872032
647.825146 1.172345
648.391146 1.647660
648.956146 0.922975
649.522146 1.223289
650.086146 0.698603
650.652146 0.498918
651.216146 0.249232
651.782146 1.074547
652.346146 0.524860
652.910146 0.825174
653.476146 0.925489
654.040146 1.200803
654.605146 0.401117
655.169146 1.376431
655.733146 1.376745
656.299146 1.427060
656.862146 0.577373
657.426146 0.927687
657.991146 0.703001
658.555146 1.103315
659.119146 1.403628
659.684146 1.153943
660.248146 1.479256
660.811146 1.754570
661.374146 1.954883
661.940146 1.380198
662.503146 0.955511
663.066146 2.455824
663.630146 1.756138
664.193146 0.456451
664.758146 1.956765
665.321146 0.832079
665.884146 1.207392
666.447146 1.307705
667.010146 1.383018
667.575146 2.108333
668.138146 1.708646
668.701146 2.008959
669.264146 2.134272
669.827146 1.909585
670.390146 2.309899
670.953146 1.335212
671.515146 1.610524
672.078146 1.610838
672.641146 1.736151
673.204146 1.636464
673.768146 1.736778
674.331146 2.012091
674.893146 1.137404
675.456146 1.437717
676.018146 0.588029
676.581146 2.313343
677.143146 1.738655
677.706146 0.988968
678.266146 1.364280
678.828146 1.739593
679.390146 1.589905
679.953146 1.590219
680.515146 1.365531
681.077146 1.815844
681.639146 0.891156
682.201146 1.441469
682.763146 1.291782
683.325146 1.742094
683.887146 0.342407
684.447146 1.092719
685.009146 1.118031
685.571146 0.718344
686.133146 0.443656
686.695146 0.218969
687.255146 1.094281
687.816146 0.319593
688.378146 1.369905
688.940146 0.820218
689.501146 0.445530
690.061146 1.370842
690.623146 0.771154
691.184146 0.821466
691.746146 1.371779
692.305146 0.847090
692.867146 0.622403
693.428146 0.297715
693.987146 0.973026
694.549146 -0.001662
695.110146 -0.151350
695.669146 0.848961
696.231146 0.799274
696.792146 0.149586
697.351146 0.174897
697.912146 0.450209
698.471146 0.550520
699.032146 -0.199168
699.593146 0.026144
700.152146 -0.273545
700.713146 0.326767
701.272146 -0.197922
701.833146 0.477391
702.392146 1.227702
702.953146 0.278014
703.511146 -0.021676
704.072146 0.103636
704.631146 0.278947
705.192146 0.479259
705.750146 0.079570
706.311146 -0.470118
706.869146 0.280192
707.430146 -0.069496
707.988146 0.230815
708.547146 0.006126
709.107146 0.456437
709.666146 -0.268252
710.226146 -1.592940
710.784146 -0.317630
711.343146 -0.092319
711.903146 0.182993
712.461146 0.133303
713.019146 0.333613
713.579146 0.083925
714.138146 0.434236
714.696146 0.084546
715.256146 0.109858
715.814146 0.210168
716.372146 0.035479
716.930146 -0.089211
717.490146 -0.213899
718.047146 -0.063589
718.605146 -0.038279
719.163146 -0.662969
719.723146 0.187343
720.281146 -0.262347
720.838146 0.437963
721.396146 -0.361726
721.954146 0.313584
722.511146 -0.561106
723.071146 -0.735795
723.628146 -0.060485
724.186146 -0.085174
724.743146 0.615136
725.301146 -0.434554
725.858146 0.090756
726.416146 -0.383934
726.973146 -0.158624
727.530146 0.016686
728.089146 0.366997
728.647146 0.842307
729.204146 -0.082383
729.761146 0.142927
730.318146 -0.056763
730.875146 0.318547
731.432146 -0.256143
731.989146 -0.130833
732.546146 -0.130524
733.103146 -0.180214
733.660146 -0.054904
734.217146 -0.304594
734.772146 -0.329285
735.329146 0.196025
735.886146 -0.178665
736.442146 0.246644
736.999146 -0.428046
737.556146 -0.227736
738.112146 0.472573
738.669146 -0.227117
739.225146 0.498192
739.780146 -0.051499
740.337146 0.298811
740.893146 -0.525880
741.449146 -0.400571
742.006146 -0.925261
742.562146 0.300048
743.117146 -0.774643
743.673146 0.250667
744.229146 -0.299024
744.785146 -0.598715
745.340146 -0.348406
745.896146 0.701903
746.452146 0.177212
747.008146 -0.247478
747.562146 -0.547170
748.118146 -0.221861
748.674146 0.128449
749.228146 -0.371243
749.784146 -0.495934
750.340146 0.329375
750.894146 -0.370316
751.450146 0.154993
752.003146 -0.344699
752.559146 -0.344390
753.115146 -0.219081
753.669146 0.181227
754.224146 -0.518464
754.778146 0.581844
755.333146 -0.142847
755.889146 0.132462
756.442146 -0.542230
756.998146 -0.966921
757.551146 0.183387
758.107146 0.108696
758.660146 -0.115996
759.216146 -0.065687
759.769146 -0.415379
760.324146 0.734930
760.877146 0.035237
761.431146 0.085545
761.986146 0.310854
762.539146 -0.988838
763.094146 0.636471
763.647146 0.336778
764.202146 0.312087
764.755146 -0.512605
765.308146 -0.362298
765.863146 -0.036989
766.416146 0.338319
766.969146 -0.261374
767.524146 0.288935
768.077146 0.014243
768.629146 0.239550
769.184146 -0.110142
769.737146 0.740166
770.290146 0.515474
770.844146 -0.084218
771.397146 0.066090
771.949146 -0.008603
772.502146 0.316704
773.056146 -0.457987
773.609146 0.767320
774.161146 0.767627
774.714146 0.842935
775.266146 0.593242
775.820146 0.768550
776.373146 0.543858
776.925146 0.469165
777.477146 -0.405528
778.029146 0.544779
778.582146 0.645087
779.134146 0.970394
779.688146 0.520702
780.240146 0.446009
780.792146 -0.003684
781.344146 -0.253377
781.896146 -0.078070
782.448146 0.447237
783.000146 0.097544
783.552146 0.222852
784.103146 0.398158
784.655146 0.698465
785.207146 -0.551228
785.759146 0.224079
786.310146 1.199386
786.862146 0.549693
